generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,4.363636363636363,8.0,1.0,1.0,1.0,94,2.623
20,1000,9.163636363636364,13.0,1.0,1.0,1.0,19,5.392
30,1000,16.581818181818182,22.0,1.0,1.0,1.0,10,8.311
40,1000,20.0,29.0,1.0,1.0,1.0,13,11.11
50,1000,23.854545454545455,37.0,1.0,1.0,1.0,8,14.089
60,1000,33.054545454545455,49.0,1.0,1.0,1.0,15,16.861
70,1000,37.054545454545455,50.0,1.0,1.0,1.0,8,19.512
80,1000,37.527272727272724,48.0,1.0,1.0,1.0,10,22.055
90,1000,42.872727272727275,55.0,1.0,1.0,1.0,9,25.347
100,1000,48.8,61.0,1.0,1.0,1.0,12,27.796
110,1000,50.945454545454545,66.0,1.0,1.0,1.0,10,30.803
120,1000,50.163636363636364,72.0,1.0,1.0,1.0,10,34.094
130,1000,63.345454545454544,77.0,1.0,1.0,1.0,8,36.271
140,1000,62.872727272727275,78.0,1.0,1.0,1.0,10,38.379
150,1000,67.94545454545455,84.0,1.0,1.0,1.0,11,42.305
160,1000,76.58181818181818,96.0,1.0,1.0,1.0,8,45.079
170,1000,72.54545454545455,87.0,1.0,1.0,1.0,12,48.035
180,1000,75.47272727272727,102.0,1.0,1.0,1.0,10,50.301
190,1000,86.9090909090909,104.0,1.0,1.0,1.0,7,52.964
200,1000,84.63636363636364,114.0,1.0,1.0,1.0,15,56.323
210,1000,89.16363636363636,117.0,1.0,1.0,1.0,9,57.79
220,1000,95.38181818181818,128.0,1.0,1.0,1.0,13,60.575
230,1000,87.94545454545455,131.0,1.0,1.0,1.0,12,63.59
240,1000,102.14545454545454,136.0,1.0,1.0,1.0,9,66.486
250,1000,92.81818181818181,142.0,1.0,1.0,1.0,8,70.356
260,1000,111.05454545454545,146.0,1.0,1.0,1.0,8,72.983
270,1000,124.25454545454545,157.0,1.0,1.0,1.0,11,75.511
280,1000,118.50909090909092,146.0,1.0,1.0,1.0,15,78.144
290,1000,124.49090909090908,162.0,1.0,1.0,1.0,12,79.755
300,1000,132.0,163.0,1.0,1.0,1.0,10,83.082
310,1000,119.0909090909091,167.0,1.0,1.0,1.0,10,86.036
320,1000,134.25454545454545,168.0,1.0,1.0,1.0,11,89.034
330,1000,138.78181818181818,176.0,1.0,1.0,1.0,9,91.191
340,1000,142.72727272727272,182.0,1.0,1.0,1.0,8,94.373
350,1000,159.38181818181818,189.0,1.0,1.0,1.0,11,97.389
360,1000,145.2,190.0,1.0,1.0,1.0,15,100.459
370,1000,164.8,205.0,1.0,1.0,1.0,11,102.044
380,1000,168.94545454545454,207.0,1.0,1.0,1.0,10,105.344
390,1000,156.78181818181818,203.0,1.0,1.0,1.0,18,107.954
400,1000,157.12727272727273,213.0,1.0,1.0,1.0,10,110.991
410,1000,157.76363636363635,197.0,1.0,1.0,1.0,9,114.043
420,1000,171.56363636363636,218.0,1.0,1.0,1.0,7,116.411
430,1000,166.4181818181818,208.0,1.0,1.0,1.0,10,119.168
440,1000,165.1818181818182,234.0,1.0,1.0,1.0,11,122.504
450,1000,185.61818181818182,228.0,1.0,1.0,1.0,9,124.572
460,1000,195.47272727272727,240.0,1.0,1.0,1.0,11,127.687
470,1000,200.72727272727272,246.0,1.0,1.0,1.0,10,130.749
480,1000,198.52727272727273,244.0,1.0,1.0,1.0,11,133.211
490,1000,186.21818181818182,256.0,1.0,1.0,1.0,10,136.585
500,1000,208.85454545454544,254.0,1.0,1.0,1.0,13,139.685
510,1000,215.34545454545454,262.0,1.0,1.0,1.0,13,141.104
520,1000,192.25454545454545,269.0,1.0,1.0,1.0,8,143.84
530,1000,196.1090909090909,263.0,1.0,1.0,1.0,15,146.018
540,1000,207.45454545454547,275.0,1.0,1.0,1.0,10,150.739
550,1000,167.36363636363637,282.0,1.0,1.0,1.0,10,149.195
560,1000,215.45454545454547,281.0,1.0,1.0,1.0,9,152.466
570,1000,229.85454545454544,281.0,1.0,1.0,1.0,14,154.438
580,1000,210.94545454545454,281.0,1.0,1.0,1.0,16,158.498
590,1000,221.74545454545455,306.0,1.0,1.0,1.0,11,160.432
600,1000,199.6,287.0,1.0,1.0,1.0,9,165.616
610,1000,199.3090909090909,294.0,1.0,1.0,1.0,13,166.084
620,1000,228.70909090909092,302.0,1.0,1.0,1.0,10,168.593
630,1000,171.14545454545456,310.0,1.0,1.0,1.0,9,171.057
640,1000,223.70909090909092,297.0,1.0,1.0,1.0,11,177.128
650,1000,178.87272727272727,299.0,1.0,1.0,1.0,9,179.192
660,1000,250.78181818181818,306.0,1.0,1.0,1.0,9,181.433
670,1000,213.8181818181818,316.0,1.0,1.0,1.0,11,183.547
680,1000,240.3090909090909,324.0,1.0,1.0,1.0,11,185.247
690,1000,161.3272727272727,319.0,1.0,1.0,1.0,15,187.799
700,1000,204.1090909090909,321.0,1.0,1.0,1.0,10,191.472
710,1000,226.45454545454547,323.0,1.0,1.0,1.0,11,194.109
720,1000,227.16363636363636,334.0,1.0,1.0,1.0,11,197.124
730,1000,258.3636363636364,340.0,1.0,1.0,1.0,10,199.436
740,1000,245.1818181818182,354.0,1.0,1.0,1.0,8,201.952
750,1000,234.70909090909092,356.0,1.0,1.0,1.0,13,205.435
760,1000,224.34545454545454,359.0,1.0,1.0,1.0,12,208.704
770,1000,225.47272727272727,369.0,1.0,1.0,1.0,9,210.058
780,1000,234.47272727272727,367.0,1.0,1.0,1.0,10,212.358
790,1000,231.54545454545453,373.0,1.0,1.0,1.0,9,217.544
800,1000,223.8909090909091,390.0,1.0,1.0,1.0,10,219.107
810,1000,206.74545454545455,382.0,1.0,1.0,1.0,13,220.753
820,1000,232.14545454545456,390.0,1.0,1.0,1.0,11,224.035
830,1000,249.45454545454547,404.0,1.0,1.0,1.0,12,226.383
840,1000,244.23636363636365,390.0,1.0,1.0,1.0,12,228.647
850,1000,257.3272727272727,405.0,1.0,1.0,1.0,9,232.299
860,1000,264.1272727272727,409.0,1.0,1.0,1.0,9,236.096
870,1000,238.34545454545454,401.0,1.0,1.0,1.0,11,238.211
880,1000,253.78181818181818,402.0,1.0,1.0,1.0,9,240.149
890,1000,232.1090909090909,415.0,1.0,1.0,1.0,12,242.691
900,1000,170.63636363636363,408.0,1.0,1.0,1.0,10,247.197
910,1000,220.4181818181818,427.0,1.0,1.0,1.0,13,249.424
920,1000,254.1090909090909,439.0,1.0,1.0,1.0,10,252.791
930,1000,274.8181818181818,433.0,1.0,1.0,1.0,12,254.844
940,1000,202.38181818181818,436.0,1.0,1.0,1.0,9,257.056
950,1000,290.6727272727273,443.0,1.0,1.0,1.0,11,261.289
960,1000,282.1454545454545,454.0,1.0,1.0,1.0,9,262.995
970,1000,282.23636363636365,471.0,1.0,1.0,1.0,11,268.156
980,1000,268.8909090909091,464.0,1.0,1.0,1.0,8,268.985
990,1000,175.83636363636364,461.0,1.0,1.0,1.0,9,269.871
1000,1000,249.6727272727273,479.0,1.0,1.0,1.0,11,275.043
1010,1000,264.96363636363634,456.0,1.0,1.0,1.0,11,277.481
1020,1000,301.3636363636364,479.0,1.0,1.0,1.0,9,278.644
1030,1000,298.1454545454545,479.0,1.0,1.0,1.0,8,281.176
1040,1000,314.1636363636364,495.0,1.0,1.0,1.0,9,285.13
1050,1000,301.09090909090907,490.0,1.0,1.0,1.0,10,287.629
1060,1000,196.4,498.0,1.0,1.0,1.0,7,291.191
1070,1000,198.9090909090909,485.0,1.0,1.0,1.0,12,290.149
1080,1000,155.83636363636364,234.0,1.0,1.0,1.0,10,295.099
1090,1000,220.34545454545454,509.0,1.0,1.0,1.0,10,298.708
1100,1000,214.23636363636365,503.0,1.0,1.0,1.0,11,300.207
1110,1000,191.6,440.0,1.0,1.0,1.0,12,302.419
1120,1000,239.8181818181818,513.0,1.0,1.0,1.0,14,308.06
1130,1000,220.4909090909091,541.0,1.0,1.0,1.0,10,309.581
1140,1000,158.72727272727272,259.0,1.0,1.0,1.0,11,313.437
1150,1000,307.96363636363634,539.0,1.0,1.0,1.0,9,316.881
1160,1000,197.01818181818183,281.0,1.0,1.0,1.0,11,317.823
1170,1000,359.03636363636366,573.0,1.0,1.0,1.0,8,322.519
1180,1000,237.47272727272727,552.0,1.0,1.0,1.0,8,323.469
1190,1000,283.90909090909093,563.0,1.0,1.0,1.0,12,326.418
1200,1000,325.56363636363636,588.0,1.0,1.0,1.0,10,329.693
1210,1000,351.54545454545456,556.0,1.0,1.0,1.0,11,331.781
1220,1000,200.1090909090909,311.0,1.0,1.0,1.0,9,334.256
1230,1000,334.6545454545454,585.0,1.0,1.0,1.0,12,339.334
1240,1000,280.41818181818184,610.0,1.0,1.0,1.0,15,342.031
1250,1000,208.38181818181818,327.0,1.0,1.0,1.0,13,341.982
1260,1000,327.94545454545454,602.0,1.0,1.0,1.0,10,345.107
1270,1000,362.56363636363636,603.0,1.0,1.0,1.0,10,350.61
1280,1000,397.45454545454544,618.0,1.0,1.0,1.0,12,351.027
1290,1000,281.45454545454544,535.0,1.0,1.0,1.0,11,352.224
1300,1000,376.6181818181818,620.0,1.0,1.0,1.0,10,358.148
1310,1000,231.4181818181818,335.0,1.0,1.0,1.0,11,356.441
1320,1000,230.61818181818182,333.0,1.0,1.0,1.0,13,363.62
1330,1000,273.9818181818182,626.0,1.0,1.0,1.0,9,364.87
1340,1000,239.9090909090909,358.0,1.0,1.0,1.0,11,369.082
1350,1000,358.5090909090909,630.0,1.0,1.0,1.0,8,370.961
1360,1000,366.8363636363636,643.0,1.0,1.0,1.0,13,373.146
1370,1000,256.92727272727274,371.0,1.0,1.0,1.0,8,376.226
1380,1000,363.0181818181818,657.0,1.0,1.0,1.0,10,377.714
1390,1000,392.8545454545455,666.0,1.0,1.0,1.0,11,377.664
1400,1000,383.1454545454545,664.0,1.0,1.0,1.0,8,381.702
1410,1000,392.43636363636364,661.0,1.0,1.0,1.0,7,385.147
1420,1000,363.6727272727273,671.0,1.0,1.0,1.0,11,387.76
