generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,42.10909090909091,52.0,1.0,1.0,1.0,3,11.101
20,1000,74.56363636363636,86.0,1.0,1.0,1.0,2,21.813
30,1000,110.47272727272727,134.0,1.0,1.0,1.0,3,31.942
40,1000,148.2,162.0,1.0,1.0,1.0,2,42.811
50,1000,190.6,215.0,1.0,1.0,1.0,2,53.721
60,1000,221.27272727272728,251.0,1.0,1.0,1.0,3,64.206
70,1000,262.1636363636364,287.0,1.0,1.0,1.0,2,74.666
80,1000,297.45454545454544,341.0,1.0,1.0,1.0,3,85.035
90,1000,334.3272727272727,382.0,1.0,1.0,1.0,3,96.052
100,1000,365.76363636363635,406.0,1.0,1.0,1.0,3,106.305
110,1000,382.6,441.0,1.0,1.0,1.0,2,116.686
120,1000,390.94545454545454,472.0,1.0,1.0,1.0,2,127.267
130,1000,477.43636363636364,525.0,1.0,1.0,1.0,2,138.156
140,1000,478.4909090909091,555.0,1.0,1.0,1.0,3,148.783
150,1000,503.1272727272727,599.0,1.0,1.0,1.0,2,159.357
160,1000,568.7454545454545,629.0,1.0,1.0,1.0,2,169.844
170,1000,573.8363636363637,676.0,1.0,1.0,1.0,2,180.465
180,1000,606.0,721.0,1.0,1.0,1.0,3,191.126
190,1000,621.1090909090909,790.0,1.0,1.0,1.0,3,202.088
200,1000,695.9090909090909,814.0,1.0,1.0,1.0,3,212.569
210,1000,638.3818181818182,808.0,1.0,1.0,1.0,2,223.414
220,1000,727.3636363636364,847.0,1.0,1.0,1.0,2,233.389
230,1000,753.290909090909,897.0,1.0,1.0,1.0,4,244.238
240,1000,776.2727272727273,924.0,1.0,1.0,1.0,2,254.615
250,1000,762.8,964.0,1.0,1.0,1.0,2,265.458
260,1000,842.2181818181818,991.0,1.0,1.0,1.0,2,275.396
270,1000,890.8545454545455,1038.0,1.0,1.0,1.0,2,286.727
280,1000,960.0181818181818,1065.0,1.0,1.0,1.0,2,296.801
290,1000,954.6909090909091,1095.0,1.0,1.0,1.0,2,307.342
300,1000,905.6545454545454,1152.0,1.0,1.0,1.0,2,318.569
310,1000,962.5272727272727,1161.0,1.0,1.0,1.0,2,328.323
320,1000,1080.090909090909,1226.0,1.0,1.0,1.0,3,338.731
330,1000,1088.8545454545454,1231.0,1.0,1.0,1.0,2,349.133
340,1000,1055.0363636363636,1254.0,1.0,1.0,1.0,2,359.849
350,1000,1002.6545454545454,1311.0,1.0,1.0,1.0,3,371.119
360,1000,1051.3272727272727,1347.0,1.0,1.0,1.0,2,380.971
370,1000,836.5636363636364,1349.0,1.0,1.0,1.0,3,391.602
380,1000,1044.3272727272727,1397.0,1.0,1.0,1.0,2,402.092
390,1000,882.6727272727272,1446.0,1.0,1.0,1.0,2,412.744
400,1000,1019.0181818181818,1497.0,1.0,1.0,1.0,2,424.675
410,1000,1082.8727272727272,1504.0,1.0,1.0,1.0,3,434.376
420,1000,967.2181818181818,1523.0,1.0,1.0,1.0,2,445.077
430,1000,1220.0181818181818,1574.0,1.0,1.0,1.0,2,455.335
440,1000,1145.2,1624.0,1.0,1.0,1.0,2,465.872
450,1000,1305.9272727272728,1618.0,1.0,1.0,1.0,3,476.741
460,1000,1373.0545454545454,1660.0,1.0,1.0,1.0,2,488.444
470,1000,980.2727272727273,1646.0,1.0,1.0,1.0,2,498.825
480,1000,1369.7636363636364,1729.0,1.0,1.0,1.0,2,507.897
490,1000,1410.418181818182,1766.0,1.0,1.0,1.0,2,519.037
500,1000,1339.9818181818182,1827.0,1.0,1.0,1.0,2,529.571
510,1000,1433.8727272727272,1819.0,1.0,1.0,1.0,2,541.226
520,1000,1480.2363636363636,1861.0,1.0,1.0,1.0,2,551.033
530,1000,1457.8363636363636,1862.0,1.0,1.0,1.0,2,562.149
540,1000,1430.2181818181818,1923.0,1.0,1.0,1.0,2,571.5
550,1000,1496.2545454545455,1899.0,1.0,1.0,1.0,2,582.349
560,1000,1427.418181818182,1976.0,1.0,1.0,1.0,2,593.239
570,1000,1523.0181818181818,1963.0,1.0,1.0,1.0,2,604.022
580,1000,1514.5272727272727,2041.0,1.0,1.0,1.0,2,614.545
590,1000,1618.2727272727273,2018.0,1.0,1.0,1.0,3,625.036
600,1000,1685.2,2047.0,1.0,1.0,1.0,3,634.487
610,1000,1703.3818181818183,2043.0,1.0,1.0,1.0,2,645.798
620,1000,1750.7636363636364,2100.0,1.0,1.0,1.0,2,655.873
630,1000,1621.5272727272727,2117.0,1.0,1.0,1.0,2,667.098
640,1000,1608.1272727272728,2165.0,1.0,1.0,1.0,2,678.714
650,1000,1527.1636363636364,2100.0,1.0,1.0,1.0,2,688.609
660,1000,1717.290909090909,2218.0,1.0,1.0,1.0,3,698.948
670,1000,1530.7272727272727,2213.0,1.0,1.0,1.0,3,709.992
680,1000,1810.490909090909,2236.0,1.0,1.0,1.0,4,720.395
690,1000,1734.5636363636363,2230.0,1.0,1.0,1.0,2,730.589
700,1000,1826.1454545454546,2256.0,1.0,1.0,1.0,3,741.369
710,1000,1498.8545454545454,2324.0,1.0,1.0,1.0,3,751.466
720,1000,1638.1272727272728,2297.0,1.0,1.0,1.0,2,763.253
730,1000,1530.3272727272727,2405.0,1.0,1.0,1.0,3,772.41
740,1000,1623.8909090909092,2413.0,1.0,1.0,1.0,2,783.772
750,1000,1654.6545454545455,2293.0,1.0,1.0,1.0,2,793.738
760,1000,1780.0363636363636,2445.0,1.0,1.0,1.0,3,803.864
770,1000,1903.2363636363636,2473.0,1.0,1.0,1.0,2,816.249
780,1000,1624.5636363636363,2376.0,1.0,1.0,1.0,2,825.959
790,1000,1743.2727272727273,2537.0,1.0,1.0,1.0,3,835.598
800,1000,1858.3818181818183,2558.0,1.0,1.0,1.0,2,844.721
810,1000,1794.4545454545455,2574.0,1.0,1.0,1.0,2,856.131
820,1000,1828.0363636363636,2591.0,1.0,1.0,1.0,2,869.005
830,1000,1812.9272727272728,2645.0,1.0,1.0,1.0,2,879.385
840,1000,1383.7454545454545,2523.0,1.0,1.0,1.0,3,889.123
850,1000,1831.0545454545454,2546.0,1.0,1.0,1.0,2,899.968
860,1000,2065.4727272727273,2701.0,1.0,1.0,1.0,3,908.701
870,1000,1759.4727272727273,2614.0,1.0,1.0,1.0,3,920.384
880,1000,2037.9818181818182,2765.0,1.0,1.0,1.0,2,930.803
890,1000,1878.2,2647.0,1.0,1.0,1.0,2,941.714
