generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,17.6,31.0,1.0,1.0,1.0,3,6.557
20,1000,41.21818181818182,53.0,1.0,1.0,1.0,4,12.679
30,1000,57.38181818181818,76.0,1.0,1.0,1.0,4,18.84
40,1000,72.76363636363637,86.0,1.0,1.0,1.0,4,25.185
50,1000,96.18181818181819,128.0,1.0,1.0,1.0,4,31.441
60,1000,119.6,138.0,1.0,1.0,1.0,4,37.653
70,1000,126.45454545454545,139.0,1.0,1.0,1.0,4,44.021
80,1000,149.21818181818182,166.0,1.0,1.0,1.0,3,50.049
90,1000,170.5090909090909,187.0,1.0,1.0,1.0,3,56.282
100,1000,183.0909090909091,208.0,1.0,1.0,1.0,3,62.61
110,1000,212.4909090909091,237.0,1.0,1.0,1.0,5,68.388
120,1000,207.6727272727273,260.0,1.0,1.0,1.0,4,74.741
130,1000,234.27272727272728,274.0,1.0,1.0,1.0,6,81.251
140,1000,250.98181818181817,301.0,1.0,1.0,1.0,3,87.149
150,1000,281.2,318.0,1.0,1.0,1.0,3,93.576
160,1000,284.6909090909091,324.0,1.0,1.0,1.0,3,99.637
170,1000,303.8181818181818,340.0,1.0,1.0,1.0,4,106.341
180,1000,284.45454545454544,342.0,1.0,1.0,1.0,3,112.144
190,1000,352.03636363636366,394.0,1.0,1.0,1.0,4,118.303
200,1000,364.3090909090909,415.0,1.0,1.0,1.0,5,124.559
210,1000,373.8363636363636,442.0,1.0,1.0,1.0,4,130.924
220,1000,393.3090909090909,458.0,1.0,1.0,1.0,3,136.866
230,1000,419.3090909090909,486.0,1.0,1.0,1.0,4,142.843
240,1000,395.7818181818182,468.0,1.0,1.0,1.0,4,149.611
250,1000,450.6727272727273,512.0,1.0,1.0,1.0,3,155.697
260,1000,458.41818181818184,535.0,1.0,1.0,1.0,5,161.804
270,1000,454.1090909090909,535.0,1.0,1.0,1.0,3,168.386
280,1000,479.07272727272726,555.0,1.0,1.0,1.0,3,174.073
290,1000,500.6,597.0,1.0,1.0,1.0,5,180.85
300,1000,511.09090909090907,601.0,1.0,1.0,1.0,4,187.205
310,1000,549.709090909091,617.0,1.0,1.0,1.0,4,193.586
320,1000,520.8727272727273,634.0,1.0,1.0,1.0,4,199.721
330,1000,562.2,648.0,1.0,1.0,1.0,5,205.348
340,1000,558.3454545454546,667.0,1.0,1.0,1.0,4,211.412
350,1000,567.4727272727273,681.0,1.0,1.0,1.0,3,218.358
360,1000,623.7272727272727,694.0,1.0,1.0,1.0,4,224.328
370,1000,551.290909090909,743.0,1.0,1.0,1.0,3,230.868
380,1000,478.1090909090909,746.0,1.0,1.0,1.0,4,236.635
390,1000,649.3272727272728,785.0,1.0,1.0,1.0,4,242.005
400,1000,663.7454545454545,794.0,1.0,1.0,1.0,5,249.195
410,1000,671.0363636363636,829.0,1.0,1.0,1.0,3,255.538
420,1000,702.0181818181818,822.0,1.0,1.0,1.0,3,261.794
430,1000,658.0,852.0,1.0,1.0,1.0,4,267.56
440,1000,710.4,857.0,1.0,1.0,1.0,4,273.219
450,1000,594.3636363636364,876.0,1.0,1.0,1.0,5,278.424
460,1000,516.1090909090909,861.0,1.0,1.0,1.0,4,284.773
470,1000,753.1090909090909,929.0,1.0,1.0,1.0,3,291.131
480,1000,647.9454545454546,926.0,1.0,1.0,1.0,3,297.836
490,1000,708.3090909090909,955.0,1.0,1.0,1.0,4,304.328
500,1000,737.3636363636364,949.0,1.0,1.0,1.0,4,310.423
510,1000,799.5454545454545,989.0,1.0,1.0,1.0,4,315.763
520,1000,753.3818181818182,984.0,1.0,1.0,1.0,4,323.217
530,1000,737.1818181818181,975.0,1.0,1.0,1.0,4,328.98
540,1000,736.8,937.0,1.0,1.0,1.0,3,334.516
550,1000,819.3272727272728,1025.0,1.0,1.0,1.0,4,340.932
560,1000,775.4181818181818,1026.0,1.0,1.0,1.0,5,347.553
570,1000,814.3272727272728,1082.0,1.0,1.0,1.0,4,354.14
580,1000,770.4363636363636,1097.0,1.0,1.0,1.0,4,360.408
590,1000,858.2181818181818,1120.0,1.0,1.0,1.0,4,366.638
