generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,22.545454545454547,30.0,1.0,1.0,1.0,4,6.402
20,1000,42.527272727272724,53.0,1.0,1.0,1.0,5,12.885
30,1000,62.345454545454544,76.0,1.0,1.0,1.0,5,18.973
40,1000,78.69090909090909,99.0,1.0,1.0,1.0,4,25.436
50,1000,105.21818181818182,134.0,1.0,1.0,1.0,3,31.383
60,1000,122.96363636363637,142.0,1.0,1.0,1.0,4,37.655
70,1000,141.38181818181818,172.0,1.0,1.0,1.0,4,43.813
80,1000,161.83636363636364,198.0,1.0,1.0,1.0,5,50.151
90,1000,190.25454545454545,213.0,1.0,1.0,1.0,4,56.483
100,1000,191.47272727272727,226.0,1.0,1.0,1.0,4,62.684
110,1000,224.8181818181818,269.0,1.0,1.0,1.0,5,68.689
120,1000,220.25454545454545,265.0,1.0,1.0,1.0,4,75.138
130,1000,242.85454545454544,304.0,1.0,1.0,1.0,4,81.675
140,1000,269.1272727272727,330.0,1.0,1.0,1.0,4,87.427
150,1000,294.56363636363636,322.0,1.0,1.0,1.0,4,93.557
160,1000,293.0,337.0,1.0,1.0,1.0,4,99.907
170,1000,314.2181818181818,406.0,1.0,1.0,1.0,4,106.082
180,1000,299.96363636363634,389.0,1.0,1.0,1.0,7,112.408
190,1000,321.2,397.0,1.0,1.0,1.0,3,118.626
200,1000,376.96363636363634,433.0,1.0,1.0,1.0,4,124.604
210,1000,353.45454545454544,446.0,1.0,1.0,1.0,5,131.029
220,1000,373.25454545454545,443.0,1.0,1.0,1.0,3,136.981
230,1000,388.25454545454545,499.0,1.0,1.0,1.0,4,143.639
240,1000,374.05454545454546,476.0,1.0,1.0,1.0,4,149.631
250,1000,417.8545454545455,543.0,1.0,1.0,1.0,4,155.742
260,1000,459.27272727272725,579.0,1.0,1.0,1.0,3,161.951
270,1000,462.1272727272727,555.0,1.0,1.0,1.0,3,167.558
280,1000,444.27272727272725,598.0,1.0,1.0,1.0,5,174.087
