generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,43.2,60.0,1.0,1.0,1.0,2,11.098
20,1000,77.21818181818182,99.0,1.0,1.0,1.0,2,21.883
30,1000,119.0909090909091,142.0,1.0,1.0,1.0,2,32.773
40,1000,155.1818181818182,191.0,1.0,1.0,1.0,2,43.593
50,1000,193.6727272727273,218.0,1.0,1.0,1.0,2,54.135
60,1000,225.9090909090909,260.0,1.0,1.0,1.0,2,64.602
70,1000,282.3818181818182,305.0,1.0,1.0,1.0,3,75.64
80,1000,304.0181818181818,340.0,1.0,1.0,1.0,2,86.027
90,1000,336.6545454545454,383.0,1.0,1.0,1.0,2,96.334
100,1000,379.1272727272727,434.0,1.0,1.0,1.0,3,107.436
110,1000,418.1272727272727,453.0,1.0,1.0,1.0,2,118.006
120,1000,440.6181818181818,518.0,1.0,1.0,1.0,2,127.939
130,1000,489.8363636363636,546.0,1.0,1.0,1.0,3,138.639
140,1000,498.6,567.0,1.0,1.0,1.0,2,149.714
150,1000,516.4545454545455,603.0,1.0,1.0,1.0,2,160.316
160,1000,567.3454545454546,652.0,1.0,1.0,1.0,2,171.239
170,1000,601.7818181818182,685.0,1.0,1.0,1.0,2,181.18
180,1000,640.7454545454545,727.0,1.0,1.0,1.0,2,192.108
190,1000,644.5636363636364,754.0,1.0,1.0,1.0,3,202.825
200,1000,693.6,804.0,1.0,1.0,1.0,3,213.459
210,1000,720.3818181818182,833.0,1.0,1.0,1.0,2,223.833
220,1000,732.0545454545454,840.0,1.0,1.0,1.0,2,233.848
230,1000,792.709090909091,904.0,1.0,1.0,1.0,2,245.179
240,1000,860.2,959.0,1.0,1.0,1.0,2,255.707
250,1000,835.5636363636364,973.0,1.0,1.0,1.0,2,266.554
260,1000,875.4545454545455,986.0,1.0,1.0,1.0,3,277.258
270,1000,922.4727272727273,1035.0,1.0,1.0,1.0,2,287.274
280,1000,955.8363636363637,1057.0,1.0,1.0,1.0,3,297.523
290,1000,887.9272727272727,1122.0,1.0,1.0,1.0,2,307.469
300,1000,1028.1454545454546,1143.0,1.0,1.0,1.0,2,319.056
310,1000,1060.490909090909,1171.0,1.0,1.0,1.0,2,329.976
320,1000,989.1636363636363,1208.0,1.0,1.0,1.0,2,339.305
330,1000,1017.1818181818181,1229.0,1.0,1.0,1.0,3,349.31
