generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,39.054545454545455,52.0,1.0,1.0,1.0,2,11.246
20,1000,74.01818181818182,90.0,1.0,1.0,1.0,2,21.764
30,1000,113.01818181818182,129.0,1.0,1.0,1.0,2,32.399
40,1000,152.5090909090909,168.0,1.0,1.0,1.0,2,43.011
50,1000,196.83636363636364,225.0,1.0,1.0,1.0,3,53.515
60,1000,208.27272727272728,247.0,1.0,1.0,1.0,2,63.99
70,1000,253.21818181818182,283.0,1.0,1.0,1.0,3,74.768
80,1000,289.7818181818182,324.0,1.0,1.0,1.0,3,85.226
90,1000,335.2909090909091,373.0,1.0,1.0,1.0,2,96.19
100,1000,368.07272727272726,409.0,1.0,1.0,1.0,2,106.98
110,1000,371.1090909090909,447.0,1.0,1.0,1.0,2,117.436
120,1000,414.8545454545455,485.0,1.0,1.0,1.0,2,127.766
130,1000,437.2181818181818,524.0,1.0,1.0,1.0,2,138.635
140,1000,515.3090909090909,583.0,1.0,1.0,1.0,3,149.106
150,1000,522.8727272727273,624.0,1.0,1.0,1.0,3,159.287
160,1000,568.8909090909091,646.0,1.0,1.0,1.0,3,170.207
170,1000,626.4,712.0,1.0,1.0,1.0,2,181.016
180,1000,602.9090909090909,714.0,1.0,1.0,1.0,2,191.064
190,1000,642.4181818181818,764.0,1.0,1.0,1.0,2,202.025
200,1000,599.9090909090909,802.0,1.0,1.0,1.0,3,212.24
210,1000,691.709090909091,820.0,1.0,1.0,1.0,2,222.797
220,1000,753.1818181818181,858.0,1.0,1.0,1.0,2,233.934
230,1000,748.8909090909091,889.0,1.0,1.0,1.0,2,244.153
240,1000,801.5818181818182,935.0,1.0,1.0,1.0,2,255.119
250,1000,879.0181818181818,991.0,1.0,1.0,1.0,2,265.527
260,1000,859.8545454545455,1008.0,1.0,1.0,1.0,2,276.206
270,1000,905.8181818181819,1041.0,1.0,1.0,1.0,2,286.447
280,1000,951.7636363636364,1090.0,1.0,1.0,1.0,2,296.622
290,1000,946.0,1139.0,1.0,1.0,1.0,3,308.443
300,1000,971.9272727272727,1162.0,1.0,1.0,1.0,2,318.423
310,1000,864.5272727272727,1237.0,1.0,1.0,1.0,3,328.518
320,1000,1035.4,1189.0,1.0,1.0,1.0,2,339.843
330,1000,1039.0,1279.0,1.0,1.0,1.0,2,349.602
340,1000,1075.581818181818,1266.0,1.0,1.0,1.0,2,360.195
350,1000,1078.0363636363636,1282.0,1.0,1.0,1.0,2,371.468
360,1000,1158.3636363636363,1387.0,1.0,1.0,1.0,2,381.489
370,1000,1162.8727272727272,1406.0,1.0,1.0,1.0,2,391.464
380,1000,1085.581818181818,1441.0,1.0,1.0,1.0,3,402.723
390,1000,1091.490909090909,1447.0,1.0,1.0,1.0,3,412.617
400,1000,1180.7272727272727,1504.0,1.0,1.0,1.0,2,423.424
410,1000,982.3090909090909,1464.0,1.0,1.0,1.0,2,434.481
420,1000,1259.909090909091,1531.0,1.0,1.0,1.0,2,444.885
430,1000,1277.2727272727273,1562.0,1.0,1.0,1.0,3,454.662
440,1000,1209.2727272727273,1591.0,1.0,1.0,1.0,2,466.124
450,1000,1208.8,1636.0,1.0,1.0,1.0,2,476.58
460,1000,1353.1454545454546,1652.0,1.0,1.0,1.0,2,486.828
470,1000,1281.6727272727273,1645.0,1.0,1.0,1.0,3,497.168
480,1000,1289.290909090909,1724.0,1.0,1.0,1.0,2,507.785
490,1000,1248.9818181818182,1715.0,1.0,1.0,1.0,2,518.288
500,1000,1428.2181818181818,1787.0,1.0,1.0,1.0,2,530.024
510,1000,1195.2545454545455,1780.0,1.0,1.0,1.0,2,539.955
520,1000,1487.8363636363636,1840.0,1.0,1.0,1.0,3,550.434
530,1000,1393.3272727272727,1845.0,1.0,1.0,1.0,2,560.77
540,1000,1208.1636363636364,1847.0,1.0,1.0,1.0,2,571.719
550,1000,1462.909090909091,1924.0,1.0,1.0,1.0,3,581.895
560,1000,1580.1636363636364,1927.0,1.0,1.0,1.0,2,593.706
570,1000,1543.6181818181817,1951.0,1.0,1.0,1.0,2,604.275
580,1000,1634.0363636363636,1984.0,1.0,1.0,1.0,2,613.83
590,1000,1606.9272727272728,2026.0,1.0,1.0,1.0,2,623.868
600,1000,1424.2545454545455,2039.0,1.0,1.0,1.0,3,635.808
610,1000,1198.509090909091,2043.0,1.0,1.0,1.0,2,645.171
620,1000,1645.3636363636363,2103.0,1.0,1.0,1.0,2,656.713
630,1000,1777.1454545454546,2156.0,1.0,1.0,1.0,2,667.371
640,1000,1754.1090909090908,2179.0,1.0,1.0,1.0,2,676.879
650,1000,1652.1454545454546,2185.0,1.0,1.0,1.0,2,688.286
660,1000,1691.6363636363637,2192.0,1.0,1.0,1.0,2,699.263
670,1000,1728.9454545454546,2245.0,1.0,1.0,1.0,2,709.078
680,1000,1765.0545454545454,2264.0,1.0,1.0,1.0,2,720.362
690,1000,1423.8909090909092,2305.0,1.0,1.0,1.0,2,731.228
700,1000,1691.8181818181818,2312.0,1.0,1.0,1.0,2,741.625
710,1000,1597.8727272727272,2326.0,1.0,1.0,1.0,2,751.643
720,1000,1678.9636363636364,2376.0,1.0,1.0,1.0,2,762.803
730,1000,1945.3636363636363,2410.0,1.0,1.0,1.0,3,773.582
740,1000,1588.6363636363637,2372.0,1.0,1.0,1.0,3,784.424
750,1000,1910.9818181818182,2433.0,1.0,1.0,1.0,2,794.173
760,1000,1897.8181818181818,2468.0,1.0,1.0,1.0,3,804.113
770,1000,2030.7818181818182,2490.0,1.0,1.0,1.0,2,815.017
780,1000,1956.4545454545455,2544.0,1.0,1.0,1.0,2,826.305
790,1000,1977.0727272727272,2563.0,1.0,1.0,1.0,3,836.914
800,1000,1813.2181818181818,2527.0,1.0,1.0,1.0,3,848.136
810,1000,1712.2727272727273,2600.0,1.0,1.0,1.0,2,858.532
820,1000,1953.8181818181818,2588.0,1.0,1.0,1.0,2,868.695
830,1000,2023.1454545454546,2605.0,1.0,1.0,1.0,2,878.992
840,1000,2030.4,2659.0,1.0,1.0,1.0,2,890.37
850,1000,1974.2545454545455,2672.0,1.0,1.0,1.0,3,899.964
860,1000,2004.1090909090908,2700.0,1.0,1.0,1.0,2,910.317
870,1000,1595.290909090909,2686.0,1.0,1.0,1.0,3,920.441
880,1000,1921.0363636363636,2719.0,1.0,1.0,1.0,3,931.801
890,1000,1775.5636363636363,2713.0,1.0,1.0,1.0,2,942.254
900,1000,1890.3272727272727,2738.0,1.0,1.0,1.0,2,953.35
910,1000,2083.581818181818,2825.0,1.0,1.0,1.0,2,963.369
920,1000,1626.7818181818182,2810.0,1.0,1.0,1.0,2,974.091
930,1000,1991.1818181818182,2822.0,1.0,1.0,1.0,3,985.163
940,1000,1832.5636363636363,2869.0,1.0,1.0,1.0,2,997.012
950,1000,1852.5454545454545,2536.0,1.0,1.0,1.0,2,1006.991
960,1000,1831.581818181818,2927.0,1.0,1.0,1.0,2,1016.349
970,1000,1735.0181818181818,2626.0,1.0,1.0,1.0,2,1027.339
980,1000,2130.6363636363635,2925.0,1.0,1.0,1.0,2,1039.34
990,1000,1918.2,2966.0,1.0,1.0,1.0,3,1048.612
1000,1000,1899.8,2664.0,1.0,1.0,1.0,3,1057.289
1010,1000,1518.0545454545454,2442.0,1.0,1.0,1.0,3,1067.019
1020,1000,2090.818181818182,2717.0,1.0,1.0,1.0,3,1079.016
1030,1000,1942.2363636363636,2747.0,1.0,1.0,1.0,2,1088.68
1040,1000,1997.6545454545455,2759.0,1.0,1.0,1.0,2,1100.399
1050,1000,2055.5636363636363,2783.0,1.0,1.0,1.0,2,1110.426
1060,1000,1718.5636363636363,2633.0,1.0,1.0,1.0,2,1121.082
1070,1000,2009.2727272727273,2823.0,1.0,1.0,1.0,2,1130.886
