generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,20.327272727272728,28.0,1.0,1.0,1.0,3,6.361
20,1000,41.49090909090909,61.0,1.0,1.0,1.0,4,12.608
30,1000,51.14545454545455,71.0,1.0,1.0,1.0,5,19.137
40,1000,74.38181818181818,89.0,1.0,1.0,1.0,3,25.316
50,1000,100.89090909090909,126.0,1.0,1.0,1.0,3,31.311
60,1000,118.25454545454545,137.0,1.0,1.0,1.0,4,37.548
70,1000,149.03636363636363,167.0,1.0,1.0,1.0,3,43.485
80,1000,154.5818181818182,200.0,1.0,1.0,1.0,5,49.728
90,1000,188.36363636363637,224.0,1.0,1.0,1.0,5,56.031
100,1000,189.47272727272727,225.0,1.0,1.0,1.0,3,61.856
110,1000,220.34545454545454,260.0,1.0,1.0,1.0,3,67.848
120,1000,239.6,289.0,1.0,1.0,1.0,4,74.321
130,1000,240.1090909090909,275.0,1.0,1.0,1.0,4,80.57
140,1000,268.3636363636364,314.0,1.0,1.0,1.0,5,86.488
150,1000,277.58181818181816,328.0,1.0,1.0,1.0,3,92.316
160,1000,291.8181818181818,336.0,1.0,1.0,1.0,4,99.108
170,1000,322.6,392.0,1.0,1.0,1.0,4,105.206
180,1000,350.1818181818182,414.0,1.0,1.0,1.0,4,111.117
190,1000,355.8,397.0,1.0,1.0,1.0,4,116.911
200,1000,337.0181818181818,415.0,1.0,1.0,1.0,4,123.315
210,1000,358.94545454545454,457.0,1.0,1.0,1.0,4,128.862
220,1000,368.90909090909093,467.0,1.0,1.0,1.0,5,134.906
230,1000,392.2909090909091,490.0,1.0,1.0,1.0,4,141.635
240,1000,378.96363636363634,512.0,1.0,1.0,1.0,3,147.997
250,1000,450.5272727272727,537.0,1.0,1.0,1.0,4,153.992
260,1000,479.8,556.0,1.0,1.0,1.0,3,159.654
270,1000,454.0,570.0,1.0,1.0,1.0,3,166.449
280,1000,506.74545454545455,586.0,1.0,1.0,1.0,3,172.291
290,1000,510.1272727272727,607.0,1.0,1.0,1.0,3,179.182
300,1000,430.54545454545456,615.0,1.0,1.0,1.0,4,184.679
310,1000,551.4727272727273,636.0,1.0,1.0,1.0,4,190.685
320,1000,479.2181818181818,652.0,1.0,1.0,1.0,4,196.726
330,1000,513.6181818181818,691.0,1.0,1.0,1.0,5,202.375
340,1000,581.6181818181818,691.0,1.0,1.0,1.0,5,208.627
350,1000,580.290909090909,732.0,1.0,1.0,1.0,5,214.865
360,1000,599.3818181818182,734.0,1.0,1.0,1.0,4,221.887
370,1000,639.5818181818182,766.0,1.0,1.0,1.0,3,228.17
380,1000,625.1454545454545,774.0,1.0,1.0,1.0,6,234.331
390,1000,648.6727272727272,787.0,1.0,1.0,1.0,4,240.116
400,1000,681.2181818181818,820.0,1.0,1.0,1.0,4,245.636
410,1000,640.290909090909,840.0,1.0,1.0,1.0,3,251.651
420,1000,700.8545454545455,845.0,1.0,1.0,1.0,4,258.066
430,1000,707.4545454545455,869.0,1.0,1.0,1.0,3,264.839
440,1000,684.4181818181818,870.0,1.0,1.0,1.0,3,271.406
450,1000,737.2545454545455,887.0,1.0,1.0,1.0,3,277.147
460,1000,679.9272727272727,888.0,1.0,1.0,1.0,4,283.454
470,1000,710.3454545454546,914.0,1.0,1.0,1.0,4,289.129
480,1000,765.2727272727273,951.0,1.0,1.0,1.0,3,296.374
490,1000,591.5272727272727,964.0,1.0,1.0,1.0,3,301.457
500,1000,693.7818181818182,952.0,1.0,1.0,1.0,4,308.155
510,1000,597.6,981.0,1.0,1.0,1.0,5,313.471
520,1000,687.3090909090909,996.0,1.0,1.0,1.0,4,320.25
530,1000,719.8545454545455,1023.0,1.0,1.0,1.0,5,325.52
540,1000,676.0,1037.0,1.0,1.0,1.0,4,332.22
550,1000,739.290909090909,1048.0,1.0,1.0,1.0,4,337.318
560,1000,819.0727272727273,1070.0,1.0,1.0,1.0,4,344.661
570,1000,734.2,1082.0,1.0,1.0,1.0,6,351.175
