generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,22.163636363636364,31.0,1.0,1.0,1.0,3,6.559
20,1000,41.872727272727275,53.0,1.0,1.0,1.0,4,12.876
30,1000,59.163636363636364,80.0,1.0,1.0,1.0,4,18.894
40,1000,79.27272727272727,91.0,1.0,1.0,1.0,3,25.178
50,1000,96.98181818181818,116.0,1.0,1.0,1.0,5,31.392
60,1000,115.05454545454545,129.0,1.0,1.0,1.0,3,37.552
70,1000,133.03636363636363,155.0,1.0,1.0,1.0,4,43.734
80,1000,151.4181818181818,177.0,1.0,1.0,1.0,4,49.699
90,1000,170.54545454545453,194.0,1.0,1.0,1.0,3,55.927
100,1000,188.5818181818182,226.0,1.0,1.0,1.0,3,62.362
110,1000,203.1818181818182,227.0,1.0,1.0,1.0,5,68.308
120,1000,227.8909090909091,249.0,1.0,1.0,1.0,3,74.565
130,1000,236.43636363636364,272.0,1.0,1.0,1.0,4,80.924
140,1000,254.8181818181818,308.0,1.0,1.0,1.0,4,86.985
150,1000,276.27272727272725,318.0,1.0,1.0,1.0,5,93.154
160,1000,297.9818181818182,340.0,1.0,1.0,1.0,4,99.373
170,1000,311.8909090909091,373.0,1.0,1.0,1.0,3,105.987
180,1000,307.56363636363636,363.0,1.0,1.0,1.0,4,112.084
190,1000,345.3454545454546,410.0,1.0,1.0,1.0,5,118.197
200,1000,368.27272727272725,420.0,1.0,1.0,1.0,4,124.238
210,1000,399.7818181818182,459.0,1.0,1.0,1.0,3,130.406
220,1000,411.41818181818184,482.0,1.0,1.0,1.0,5,136.801
230,1000,380.25454545454545,468.0,1.0,1.0,1.0,5,142.896
240,1000,440.92727272727274,508.0,1.0,1.0,1.0,4,148.92
250,1000,475.43636363636364,549.0,1.0,1.0,1.0,5,155.282
260,1000,474.03636363636366,564.0,1.0,1.0,1.0,4,161.755
270,1000,488.03636363636366,574.0,1.0,1.0,1.0,4,168.225
280,1000,423.4727272727273,560.0,1.0,1.0,1.0,3,173.974
290,1000,490.1454545454545,590.0,1.0,1.0,1.0,3,180.353
300,1000,483.76363636363635,608.0,1.0,1.0,1.0,4,186.575
310,1000,522.4363636363636,629.0,1.0,1.0,1.0,4,192.454
320,1000,561.4181818181818,638.0,1.0,1.0,1.0,3,198.663
330,1000,561.7272727272727,670.0,1.0,1.0,1.0,3,204.843
340,1000,565.6545454545454,691.0,1.0,1.0,1.0,4,210.6
350,1000,571.1636363636363,705.0,1.0,1.0,1.0,4,217.277
360,1000,511.2,725.0,1.0,1.0,1.0,3,223.35
370,1000,602.6545454545454,743.0,1.0,1.0,1.0,4,229.919
380,1000,627.2545454545455,766.0,1.0,1.0,1.0,3,235.729
390,1000,625.9272727272727,775.0,1.0,1.0,1.0,4,242.004
400,1000,662.8545454545455,811.0,1.0,1.0,1.0,4,248.528
410,1000,642.6181818181818,808.0,1.0,1.0,1.0,4,254.453
420,1000,691.4727272727273,830.0,1.0,1.0,1.0,5,260.647
430,1000,726.4181818181818,853.0,1.0,1.0,1.0,4,266.704
440,1000,742.8545454545455,863.0,1.0,1.0,1.0,4,272.767
450,1000,714.8545454545455,896.0,1.0,1.0,1.0,3,279.765
460,1000,722.5818181818182,914.0,1.0,1.0,1.0,3,285.767
470,1000,788.2545454545455,938.0,1.0,1.0,1.0,5,291.421
480,1000,761.4363636363636,959.0,1.0,1.0,1.0,4,297.762
490,1000,785.5636363636364,976.0,1.0,1.0,1.0,3,304.237
500,1000,678.7818181818182,1002.0,1.0,1.0,1.0,3,310.437
510,1000,841.1090909090909,1016.0,1.0,1.0,1.0,3,316.373
520,1000,771.1272727272727,1021.0,1.0,1.0,1.0,5,321.586
530,1000,825.7636363636364,1030.0,1.0,1.0,1.0,4,328.559
