generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,5.963636363636364,12.0,1.0,1.0,1.0,97,2.772
20,1000,9.854545454545455,19.0,1.0,1.0,1.0,16,5.624
30,1000,14.981818181818182,29.0,1.0,1.0,1.0,8,8.518
40,1000,20.472727272727273,27.0,1.0,1.0,1.0,11,11.15
50,1000,24.89090909090909,34.0,1.0,1.0,1.0,12,14.028
60,1000,29.30909090909091,38.0,1.0,1.0,1.0,9,16.738
70,1000,33.14545454545455,46.0,1.0,1.0,1.0,10,19.551
80,1000,36.4,50.0,1.0,1.0,1.0,12,22.444
90,1000,41.054545454545455,53.0,1.0,1.0,1.0,8,24.869
100,1000,46.054545454545455,65.0,1.0,1.0,1.0,10,27.335
110,1000,51.8,62.0,1.0,1.0,1.0,15,30.313
120,1000,52.54545454545455,69.0,1.0,1.0,1.0,12,33.193
130,1000,63.163636363636364,76.0,1.0,1.0,1.0,11,36.01
140,1000,59.07272727272727,81.0,1.0,1.0,1.0,9,38.621
150,1000,65.6,90.0,1.0,1.0,1.0,10,41.242
160,1000,70.10909090909091,93.0,1.0,1.0,1.0,10,44.623
170,1000,78.52727272727273,104.0,1.0,1.0,1.0,13,47.268
180,1000,71.50909090909092,106.0,1.0,1.0,1.0,14,49.755
190,1000,84.67272727272727,113.0,1.0,1.0,1.0,10,52.827
200,1000,89.27272727272727,121.0,1.0,1.0,1.0,11,55.121
210,1000,97.45454545454545,128.0,1.0,1.0,1.0,11,58.144
220,1000,105.0,136.0,1.0,1.0,1.0,12,61.47
230,1000,101.2909090909091,134.0,1.0,1.0,1.0,10,63.972
240,1000,94.92727272727272,137.0,1.0,1.0,1.0,13,66.463
250,1000,121.4,158.0,1.0,1.0,1.0,11,69.877
260,1000,117.61818181818182,142.0,1.0,1.0,1.0,10,72.346
270,1000,122.9090909090909,163.0,1.0,1.0,1.0,14,75.11
280,1000,131.05454545454546,165.0,1.0,1.0,1.0,12,77.452
290,1000,129.8,166.0,1.0,1.0,1.0,10,80.521
300,1000,130.43636363636364,160.0,1.0,1.0,1.0,13,82.977
310,1000,134.83636363636364,168.0,1.0,1.0,1.0,15,85.896
320,1000,144.9090909090909,182.0,1.0,1.0,1.0,8,89.261
330,1000,146.98181818181817,185.0,1.0,1.0,1.0,10,91.245
340,1000,152.96363636363637,188.0,1.0,1.0,1.0,10,94.408
350,1000,141.01818181818183,193.0,1.0,1.0,1.0,11,97.37
360,1000,164.03636363636363,194.0,1.0,1.0,1.0,10,99.321
370,1000,147.4,199.0,1.0,1.0,1.0,9,102.59
380,1000,144.14545454545456,197.0,1.0,1.0,1.0,9,105.277
390,1000,133.8181818181818,217.0,1.0,1.0,1.0,10,108.945
400,1000,159.29090909090908,219.0,1.0,1.0,1.0,11,110.783
410,1000,158.23636363636365,229.0,1.0,1.0,1.0,8,113.79
420,1000,153.96363636363637,209.0,1.0,1.0,1.0,10,116.096
430,1000,181.6727272727273,231.0,1.0,1.0,1.0,10,120.007
440,1000,170.72727272727272,226.0,1.0,1.0,1.0,11,122.161
450,1000,194.03636363636363,239.0,1.0,1.0,1.0,10,125.552
460,1000,208.78181818181818,255.0,1.0,1.0,1.0,9,127.689
470,1000,175.27272727272728,246.0,1.0,1.0,1.0,11,130.505
480,1000,199.74545454545455,259.0,1.0,1.0,1.0,11,133.199
490,1000,199.29090909090908,261.0,1.0,1.0,1.0,11,135.46
500,1000,205.98181818181817,276.0,1.0,1.0,1.0,8,139.049
510,1000,211.1818181818182,274.0,1.0,1.0,1.0,15,142.591
520,1000,235.92727272727274,296.0,1.0,1.0,1.0,10,144.682
530,1000,230.5090909090909,302.0,1.0,1.0,1.0,8,147.614
540,1000,184.21818181818182,286.0,1.0,1.0,1.0,10,149.874
550,1000,227.9090909090909,298.0,1.0,1.0,1.0,9,152.975
560,1000,221.27272727272728,319.0,1.0,1.0,1.0,7,156.041
570,1000,249.05454545454546,311.0,1.0,1.0,1.0,11,158.997
580,1000,258.54545454545456,313.0,1.0,1.0,1.0,11,161.862
590,1000,208.21818181818182,302.0,1.0,1.0,1.0,8,164.016
600,1000,259.8363636363636,328.0,1.0,1.0,1.0,11,166.604
610,1000,265.2181818181818,313.0,1.0,1.0,1.0,10,169.67
620,1000,275.96363636363634,338.0,1.0,1.0,1.0,11,173.391
630,1000,278.1636363636364,356.0,1.0,1.0,1.0,11,175.282
640,1000,274.6545454545454,341.0,1.0,1.0,1.0,10,178.421
650,1000,255.94545454545454,344.0,1.0,1.0,1.0,13,181.278
660,1000,271.4727272727273,364.0,1.0,1.0,1.0,17,183.173
670,1000,281.6909090909091,360.0,1.0,1.0,1.0,12,186.352
680,1000,290.72727272727275,374.0,1.0,1.0,1.0,13,188.838
690,1000,290.1272727272727,370.0,1.0,1.0,1.0,16,191.563
700,1000,288.25454545454545,376.0,1.0,1.0,1.0,8,195.008
710,1000,295.03636363636366,383.0,1.0,1.0,1.0,9,198.495
720,1000,273.8727272727273,376.0,1.0,1.0,1.0,8,200.853
730,1000,309.27272727272725,386.0,1.0,1.0,1.0,15,203.628
740,1000,300.92727272727274,389.0,1.0,1.0,1.0,15,205.44
750,1000,296.41818181818184,374.0,1.0,1.0,1.0,10,208.435
760,1000,316.1272727272727,392.0,1.0,1.0,1.0,8,211.427
770,1000,316.45454545454544,391.0,1.0,1.0,1.0,10,214.936
780,1000,311.07272727272726,396.0,1.0,1.0,1.0,10,216.935
790,1000,266.96363636363634,395.0,1.0,1.0,1.0,12,219.77
800,1000,294.74545454545455,403.0,1.0,1.0,1.0,10,222.44
