generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,4.7272727272727275,9.0,1.0,1.0,1.0,68,2.549
20,1000,11.818181818181818,19.0,1.0,1.0,1.0,11,5.563
30,1000,14.690909090909091,19.0,1.0,1.0,1.0,8,8.604
40,1000,21.054545454545455,28.0,1.0,1.0,1.0,9,11.306
50,1000,27.381818181818183,34.0,1.0,1.0,1.0,11,14.3
60,1000,27.381818181818183,37.0,1.0,1.0,1.0,8,16.98
70,1000,39.92727272727273,48.0,1.0,1.0,1.0,12,19.929
80,1000,43.527272727272724,52.0,1.0,1.0,1.0,13,22.898
90,1000,40.58181818181818,49.0,1.0,1.0,1.0,8,25.475
100,1000,49.92727272727273,75.0,1.0,1.0,1.0,16,28.357
110,1000,51.36363636363637,64.0,1.0,1.0,1.0,10,30.9
120,1000,52.89090909090909,69.0,1.0,1.0,1.0,15,34.183
130,1000,60.96363636363636,76.0,1.0,1.0,1.0,11,36.552
140,1000,65.45454545454545,92.0,1.0,1.0,1.0,12,39.69
150,1000,69.01818181818182,89.0,1.0,1.0,1.0,9,42.135
160,1000,72.4,88.0,1.0,1.0,1.0,9,44.875
170,1000,81.41818181818182,102.0,1.0,1.0,1.0,12,48.513
180,1000,85.49090909090908,109.0,1.0,1.0,1.0,9,51.362
190,1000,88.12727272727273,108.0,1.0,1.0,1.0,9,53.753
200,1000,99.23636363636363,118.0,1.0,1.0,1.0,11,56.561
210,1000,104.47272727272727,121.0,1.0,1.0,1.0,8,59.395
220,1000,102.63636363636364,121.0,1.0,1.0,1.0,11,62.389
230,1000,101.85454545454546,126.0,1.0,1.0,1.0,11,65.234
240,1000,116.34545454545454,141.0,1.0,1.0,1.0,8,67.955
250,1000,116.83636363636364,140.0,1.0,1.0,1.0,12,70.203
260,1000,121.8,147.0,1.0,1.0,1.0,7,71.958
270,1000,118.85454545454546,165.0,1.0,1.0,1.0,9,74.705
280,1000,126.0,155.0,1.0,1.0,1.0,11,77.329
290,1000,134.9090909090909,174.0,1.0,1.0,1.0,9,79.498
300,1000,154.52727272727273,175.0,1.0,1.0,1.0,9,82.617
310,1000,150.8909090909091,175.0,1.0,1.0,1.0,9,86.041
320,1000,157.6,189.0,1.0,1.0,1.0,14,89.21
330,1000,155.8909090909091,185.0,1.0,1.0,1.0,16,90.59
340,1000,172.94545454545454,197.0,1.0,1.0,1.0,10,94.786
350,1000,169.76363636363635,198.0,1.0,1.0,1.0,14,97.746
360,1000,164.4,201.0,1.0,1.0,1.0,10,99.429
370,1000,150.70909090909092,207.0,1.0,1.0,1.0,13,102.583
380,1000,173.8181818181818,208.0,1.0,1.0,1.0,10,105.289
390,1000,166.0,223.0,1.0,1.0,1.0,8,108.163
400,1000,185.03636363636363,228.0,1.0,1.0,1.0,10,110.515
410,1000,162.78181818181818,218.0,1.0,1.0,1.0,12,112.595
420,1000,155.1818181818182,218.0,1.0,1.0,1.0,8,116.768
430,1000,177.1090909090909,240.0,1.0,1.0,1.0,13,119.504
440,1000,175.3090909090909,239.0,1.0,1.0,1.0,10,122.951
450,1000,183.1090909090909,254.0,1.0,1.0,1.0,10,125.044
460,1000,192.23636363636365,262.0,1.0,1.0,1.0,12,128.493
470,1000,200.78181818181818,259.0,1.0,1.0,1.0,9,130.176
480,1000,163.54545454545453,269.0,1.0,1.0,1.0,9,133.046
490,1000,171.9090909090909,272.0,1.0,1.0,1.0,9,136.308
500,1000,161.34545454545454,287.0,1.0,1.0,1.0,12,138.752
510,1000,166.63636363636363,278.0,1.0,1.0,1.0,8,141.571
520,1000,161.72727272727272,275.0,1.0,1.0,1.0,10,143.865
530,1000,187.3090909090909,290.0,1.0,1.0,1.0,9,146.689
540,1000,174.8909090909091,302.0,1.0,1.0,1.0,16,150.397
550,1000,184.61818181818182,277.0,1.0,1.0,1.0,13,152.851
560,1000,183.34545454545454,312.0,1.0,1.0,1.0,17,156.135
570,1000,148.45454545454547,298.0,1.0,1.0,1.0,9,157.986
580,1000,155.83636363636364,302.0,1.0,1.0,1.0,14,160.547
590,1000,156.63636363636363,309.0,1.0,1.0,1.0,9,163.423
600,1000,227.2,327.0,1.0,1.0,1.0,10,166.649
610,1000,208.3090909090909,329.0,1.0,1.0,1.0,9,168.684
620,1000,194.65454545454546,337.0,1.0,1.0,1.0,11,171.96
630,1000,186.96363636363637,329.0,1.0,1.0,1.0,9,174.439
640,1000,277.58181818181816,346.0,1.0,1.0,1.0,9,177.167
650,1000,219.74545454545455,342.0,1.0,1.0,1.0,11,180.962
660,1000,284.6363636363636,355.0,1.0,1.0,1.0,8,182.954
670,1000,257.8545454545455,365.0,1.0,1.0,1.0,13,186.096
680,1000,252.8,367.0,1.0,1.0,1.0,8,188.042
690,1000,284.3272727272727,378.0,1.0,1.0,1.0,12,192.026
700,1000,258.6181818181818,377.0,1.0,1.0,1.0,8,194.86
710,1000,278.03636363636366,380.0,1.0,1.0,1.0,15,197.308
720,1000,310.74545454545455,389.0,1.0,1.0,1.0,14,200.674
730,1000,276.5272727272727,400.0,1.0,1.0,1.0,10,202.553
740,1000,325.4727272727273,417.0,1.0,1.0,1.0,10,205.606
750,1000,304.96363636363634,427.0,1.0,1.0,1.0,11,207.144
760,1000,322.6,432.0,1.0,1.0,1.0,19,211.361
770,1000,293.0181818181818,401.0,1.0,1.0,1.0,10,213.442
780,1000,342.6909090909091,431.0,1.0,1.0,1.0,14,216.976
790,1000,300.43636363636364,425.0,1.0,1.0,1.0,11,218.965
800,1000,318.56363636363636,419.0,1.0,1.0,1.0,9,221.133
810,1000,341.58181818181816,426.0,1.0,1.0,1.0,9,224.629
820,1000,334.6909090909091,433.0,1.0,1.0,1.0,9,226.81
830,1000,333.3818181818182,425.0,1.0,1.0,1.0,12,230.39
840,1000,340.56363636363636,440.0,1.0,1.0,1.0,9,233.006
850,1000,359.54545454545456,451.0,1.0,1.0,1.0,14,235.589
860,1000,349.1090909090909,459.0,1.0,1.0,1.0,13,237.458
870,1000,328.1818181818182,462.0,1.0,1.0,1.0,9,241.286
880,1000,319.05454545454546,450.0,1.0,1.0,1.0,8,244.347
890,1000,255.8181818181818,473.0,1.0,1.0,1.0,9,246.258
900,1000,301.23636363636365,472.0,1.0,1.0,1.0,10,248.936
910,1000,268.5272727272727,460.0,1.0,1.0,1.0,12,252.676
920,1000,268.6727272727273,480.0,1.0,1.0,1.0,13,255.185
930,1000,215.3090909090909,477.0,1.0,1.0,1.0,11,257.846
940,1000,246.54545454545453,488.0,1.0,1.0,1.0,11,260.608
950,1000,274.92727272727274,498.0,1.0,1.0,1.0,13,263.201
960,1000,333.2909090909091,492.0,1.0,1.0,1.0,10,265.71
970,1000,285.2,497.0,1.0,1.0,1.0,9,268.75
980,1000,293.4,500.0,1.0,1.0,1.0,10,272.805
990,1000,272.2181818181818,495.0,1.0,1.0,1.0,14,273.418
1000,1000,295.90909090909093,511.0,1.0,1.0,1.0,12,278.001
1010,1000,369.1636363636364,506.0,1.0,1.0,1.0,10,279.882
1020,1000,278.4909090909091,534.0,1.0,1.0,1.0,10,282.887
1030,1000,316.8181818181818,511.0,1.0,1.0,1.0,9,284.896
1040,1000,320.6727272727273,521.0,1.0,1.0,1.0,11,288.422
1050,1000,262.3636363636364,532.0,1.0,1.0,1.0,8,291.749
1060,1000,309.58181818181816,535.0,1.0,1.0,1.0,12,294.555
1070,1000,333.41818181818184,531.0,1.0,1.0,1.0,10,296.997
1080,1000,315.1818181818182,537.0,1.0,1.0,1.0,7,300.533
1090,1000,364.6,545.0,1.0,1.0,1.0,12,302.874
1100,1000,385.1454545454545,551.0,1.0,1.0,1.0,11,305.559
1110,1000,380.6363636363636,545.0,1.0,1.0,1.0,10,307.745
1120,1000,386.1090909090909,554.0,1.0,1.0,1.0,12,309.294
1130,1000,389.56363636363636,564.0,1.0,1.0,1.0,12,312.94
1140,1000,308.8909090909091,553.0,1.0,1.0,1.0,11,314.562
1150,1000,345.45454545454544,560.0,1.0,1.0,1.0,8,319.578
1160,1000,327.0181818181818,568.0,1.0,1.0,1.0,9,321.138
1170,1000,321.8,578.0,1.0,1.0,1.0,10,325.31
1180,1000,260.2909090909091,412.0,1.0,1.0,1.0,9,327.629
1190,1000,417.43636363636364,588.0,1.0,1.0,1.0,9,329.77
1200,1000,351.8,581.0,1.0,1.0,1.0,17,334.283
1210,1000,376.58181818181816,593.0,1.0,1.0,1.0,11,337.139
1220,1000,385.1090909090909,602.0,1.0,1.0,1.0,9,338.729
1230,1000,367.54545454545456,602.0,1.0,1.0,1.0,23,341.877
1240,1000,385.8727272727273,614.0,1.0,1.0,1.0,14,343.895
1250,1000,275.4727272727273,607.0,1.0,1.0,1.0,8,347.397
1260,1000,406.8727272727273,620.0,1.0,1.0,1.0,10,350.422
1270,1000,318.41818181818184,606.0,1.0,1.0,1.0,11,353.269
1280,1000,429.0,622.0,1.0,1.0,1.0,10,355.322
1290,1000,397.9818181818182,631.0,1.0,1.0,1.0,13,357.746
1300,1000,404.03636363636366,632.0,1.0,1.0,1.0,11,361.187
1310,1000,449.3090909090909,633.0,1.0,1.0,1.0,10,363.49
1320,1000,390.1636363636364,653.0,1.0,1.0,1.0,11,366.304
1330,1000,454.8363636363636,649.0,1.0,1.0,1.0,8,369.746
1340,1000,383.8727272727273,651.0,1.0,1.0,1.0,10,372.066
1350,1000,428.6181818181818,657.0,1.0,1.0,1.0,12,374.997
1360,1000,446.8727272727273,667.0,1.0,1.0,1.0,11,377.712
1370,1000,375.41818181818184,644.0,1.0,1.0,1.0,9,379.784
1380,1000,429.9818181818182,673.0,1.0,1.0,1.0,16,382.392
1390,1000,385.76363636363635,678.0,1.0,1.0,1.0,12,385.486
1400,1000,441.5090909090909,678.0,1.0,1.0,1.0,10,387.904
1410,1000,431.7090909090909,674.0,1.0,1.0,1.0,9,390.566
1420,1000,457.96363636363634,679.0,1.0,1.0,1.0,7,394.632
1430,1000,305.0,483.0,1.0,1.0,1.0,9,396.361
1440,1000,269.72727272727275,538.0,1.0,1.0,1.0,17,399.436
