generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,4.0,9.0,1.0,1.0,1.0,113,2.693
20,1000,10.50909090909091,12.0,1.0,1.0,1.0,10,5.586
30,1000,12.945454545454545,18.0,1.0,1.0,1.0,11,8.326
40,1000,20.90909090909091,29.0,1.0,1.0,1.0,10,11.027
50,1000,23.454545454545453,32.0,1.0,1.0,1.0,9,14.029
60,1000,27.89090909090909,38.0,1.0,1.0,1.0,15,16.909
70,1000,32.85454545454545,46.0,1.0,1.0,1.0,16,19.742
80,1000,34.8,52.0,1.0,1.0,1.0,9,22.556
90,1000,45.89090909090909,58.0,1.0,1.0,1.0,9,24.964
100,1000,48.472727272727276,67.0,1.0,1.0,1.0,13,27.13
110,1000,41.63636363636363,62.0,1.0,1.0,1.0,12,29.137
120,1000,44.36363636363637,60.0,1.0,1.0,1.0,9,32.424
130,1000,60.61818181818182,80.0,1.0,1.0,1.0,10,34.742
140,1000,56.72727272727273,79.0,1.0,1.0,1.0,14,38.118
150,1000,65.27272727272727,95.0,1.0,1.0,1.0,10,40.55
160,1000,64.76363636363637,90.0,1.0,1.0,1.0,9,42.9
170,1000,71.34545454545454,97.0,1.0,1.0,1.0,10,46.143
180,1000,81.36363636363636,105.0,1.0,1.0,1.0,9,48.758
190,1000,85.12727272727273,114.0,1.0,1.0,1.0,12,51.75
200,1000,82.54545454545455,109.0,1.0,1.0,1.0,13,54.154
210,1000,77.76363636363637,110.0,1.0,1.0,1.0,9,56.564
220,1000,97.2,130.0,1.0,1.0,1.0,10,58.719
230,1000,96.8,130.0,1.0,1.0,1.0,10,62.286
240,1000,104.49090909090908,133.0,1.0,1.0,1.0,8,65.188
250,1000,92.25454545454545,126.0,1.0,1.0,1.0,9,68.303
260,1000,108.78181818181818,140.0,1.0,1.0,1.0,12,70.037
270,1000,103.83636363636364,152.0,1.0,1.0,1.0,7,73.209
280,1000,119.54545454545455,162.0,1.0,1.0,1.0,9,75.246
290,1000,123.54545454545455,156.0,1.0,1.0,1.0,9,78.25
300,1000,131.54545454545453,164.0,1.0,1.0,1.0,8,81.662
310,1000,136.8181818181818,188.0,1.0,1.0,1.0,10,84.441
320,1000,125.45454545454545,164.0,1.0,1.0,1.0,10,86.322
330,1000,135.27272727272728,188.0,1.0,1.0,1.0,11,89.742
340,1000,127.67272727272727,183.0,1.0,1.0,1.0,10,92.014
350,1000,137.43636363636364,179.0,1.0,1.0,1.0,15,94.618
360,1000,134.78181818181818,178.0,1.0,1.0,1.0,12,96.69
370,1000,131.6727272727273,196.0,1.0,1.0,1.0,9,100.416
380,1000,132.4181818181818,193.0,1.0,1.0,1.0,15,103.062
390,1000,147.96363636363637,207.0,1.0,1.0,1.0,8,106.04
400,1000,140.05454545454546,186.0,1.0,1.0,1.0,13,108.531
410,1000,169.07272727272726,217.0,1.0,1.0,1.0,7,110.888
420,1000,162.72727272727272,216.0,1.0,1.0,1.0,9,113.639
430,1000,147.61818181818182,218.0,1.0,1.0,1.0,9,116.277
440,1000,177.07272727272726,217.0,1.0,1.0,1.0,11,118.967
450,1000,173.29090909090908,231.0,1.0,1.0,1.0,13,122.064
460,1000,184.56363636363636,233.0,1.0,1.0,1.0,14,124.676
470,1000,174.27272727272728,249.0,1.0,1.0,1.0,12,128.055
480,1000,204.34545454545454,254.0,1.0,1.0,1.0,10,130.533
490,1000,185.03636363636363,258.0,1.0,1.0,1.0,10,133.046
500,1000,180.36363636363637,267.0,1.0,1.0,1.0,8,135.201
510,1000,203.4909090909091,272.0,1.0,1.0,1.0,10,139.193
520,1000,206.94545454545454,277.0,1.0,1.0,1.0,8,141.144
530,1000,163.16363636363636,249.0,1.0,1.0,1.0,9,143.866
540,1000,191.98181818181817,274.0,1.0,1.0,1.0,9,146.799
550,1000,236.87272727272727,303.0,1.0,1.0,1.0,11,149.323
560,1000,232.54545454545453,301.0,1.0,1.0,1.0,14,151.535
570,1000,232.8909090909091,315.0,1.0,1.0,1.0,8,155.322
580,1000,205.70909090909092,310.0,1.0,1.0,1.0,13,156.991
590,1000,230.47272727272727,310.0,1.0,1.0,1.0,12,160.241
600,1000,203.83636363636364,296.0,1.0,1.0,1.0,11,163.677
610,1000,187.1090909090909,306.0,1.0,1.0,1.0,13,165.968
620,1000,236.4909090909091,326.0,1.0,1.0,1.0,11,168.231
630,1000,243.54545454545453,324.0,1.0,1.0,1.0,9,170.832
640,1000,225.92727272727274,335.0,1.0,1.0,1.0,10,173.617
650,1000,254.3090909090909,337.0,1.0,1.0,1.0,11,176.687
660,1000,261.43636363636364,344.0,1.0,1.0,1.0,7,179.62
670,1000,248.87272727272727,352.0,1.0,1.0,1.0,12,181.73
680,1000,260.41818181818184,353.0,1.0,1.0,1.0,9,184.809
690,1000,271.4909090909091,365.0,1.0,1.0,1.0,9,188.154
700,1000,256.94545454545454,372.0,1.0,1.0,1.0,9,190.759
710,1000,253.01818181818183,344.0,1.0,1.0,1.0,12,193.087
720,1000,279.76363636363635,373.0,1.0,1.0,1.0,16,195.809
730,1000,307.56363636363636,372.0,1.0,1.0,1.0,12,198.702
740,1000,242.92727272727274,325.0,1.0,1.0,1.0,11,200.736
750,1000,238.05454545454546,347.0,1.0,1.0,1.0,13,203.199
760,1000,271.4727272727273,395.0,1.0,1.0,1.0,9,205.688
770,1000,259.4909090909091,408.0,1.0,1.0,1.0,13,208.464
780,1000,296.1090909090909,393.0,1.0,1.0,1.0,10,211.737
790,1000,292.4909090909091,380.0,1.0,1.0,1.0,9,214.633
800,1000,279.27272727272725,380.0,1.0,1.0,1.0,10,217.652
810,1000,326.2,409.0,1.0,1.0,1.0,10,218.874
820,1000,296.7090909090909,415.0,1.0,1.0,1.0,10,222.795
830,1000,309.92727272727274,427.0,1.0,1.0,1.0,8,225.12
840,1000,308.25454545454545,431.0,1.0,1.0,1.0,9,228.442
850,1000,282.9818181818182,431.0,1.0,1.0,1.0,10,231.657
860,1000,252.47272727272727,388.0,1.0,1.0,1.0,9,233.874
870,1000,296.4,445.0,1.0,1.0,1.0,11,236.201
880,1000,304.1818181818182,457.0,1.0,1.0,1.0,18,239.445
890,1000,319.3454545454546,427.0,1.0,1.0,1.0,9,242.223
900,1000,310.56363636363636,454.0,1.0,1.0,1.0,8,244.043
910,1000,297.74545454545455,409.0,1.0,1.0,1.0,8,247.923
920,1000,275.5272727272727,424.0,1.0,1.0,1.0,10,250.459
930,1000,309.1090909090909,448.0,1.0,1.0,1.0,12,252.753
940,1000,310.2909090909091,449.0,1.0,1.0,1.0,11,256.295
950,1000,337.76363636363635,465.0,1.0,1.0,1.0,10,258.473
960,1000,310.96363636363634,451.0,1.0,1.0,1.0,8,261.554
970,1000,350.3272727272727,461.0,1.0,1.0,1.0,11,263.567
980,1000,356.94545454545454,464.0,1.0,1.0,1.0,9,267.073
990,1000,270.56363636363636,437.0,1.0,1.0,1.0,12,268.49
1000,1000,369.7090909090909,482.0,1.0,1.0,1.0,10,271.169
1010,1000,360.3636363636364,489.0,1.0,1.0,1.0,11,273.804
1020,1000,280.23636363636365,493.0,1.0,1.0,1.0,7,276.631
1030,1000,288.3272727272727,407.0,1.0,1.0,1.0,14,280.843
1040,1000,168.83636363636364,246.0,1.0,1.0,1.0,9,281.591
1050,1000,320.90909090909093,507.0,1.0,1.0,1.0,13,285.805
1060,1000,275.58181818181816,425.0,1.0,1.0,1.0,10,288.045
1070,1000,315.74545454545455,436.0,1.0,1.0,1.0,11,289.872
1080,1000,333.0,502.0,1.0,1.0,1.0,9,294.495
1090,1000,313.1636363636364,441.0,1.0,1.0,1.0,10,297.735
1100,1000,302.72727272727275,531.0,1.0,1.0,1.0,8,299.581
1110,1000,362.56363636363636,532.0,1.0,1.0,1.0,11,300.997
1120,1000,340.56363636363636,543.0,1.0,1.0,1.0,13,304.424
1130,1000,351.45454545454544,523.0,1.0,1.0,1.0,12,307.589
1140,1000,344.3272727272727,471.0,1.0,1.0,1.0,12,309.616
1150,1000,327.8909090909091,493.0,1.0,1.0,1.0,11,312.387
1160,1000,353.5090909090909,495.0,1.0,1.0,1.0,10,314.918
1170,1000,407.41818181818184,567.0,1.0,1.0,1.0,9,318.111
1180,1000,340.8181818181818,530.0,1.0,1.0,1.0,13,320.15
1190,1000,352.6545454545454,566.0,1.0,1.0,1.0,13,323.567
1200,1000,370.8181818181818,566.0,1.0,1.0,1.0,10,325.841
1210,1000,402.8363636363636,580.0,1.0,1.0,1.0,8,329.354
1220,1000,363.8,474.0,1.0,1.0,1.0,8,330.282
1230,1000,376.3636363636364,573.0,1.0,1.0,1.0,12,334.322
1240,1000,352.54545454545456,478.0,1.0,1.0,1.0,11,336.831
1250,1000,305.8,530.0,1.0,1.0,1.0,14,339.213
1260,1000,399.56363636363636,562.0,1.0,1.0,1.0,10,341.662
1270,1000,440.1090909090909,589.0,1.0,1.0,1.0,9,344.414
1280,1000,439.6909090909091,613.0,1.0,1.0,1.0,12,348.495
1290,1000,415.6545454545454,570.0,1.0,1.0,1.0,12,350.519
1300,1000,416.96363636363634,606.0,1.0,1.0,1.0,8,352.408
