generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,4.7272727272727275,8.0,1.0,1.0,1.0,91,2.678
20,1000,11.090909090909092,17.0,1.0,1.0,1.0,11,5.615
30,1000,16.29090909090909,24.0,1.0,1.0,1.0,11,8.581
40,1000,18.87272727272727,28.0,1.0,1.0,1.0,12,11.002
50,1000,26.654545454545456,33.0,1.0,1.0,1.0,11,14.384
60,1000,28.29090909090909,33.0,1.0,1.0,1.0,9,17.087
70,1000,31.327272727272728,41.0,1.0,1.0,1.0,9,19.636
80,1000,39.58181818181818,49.0,1.0,1.0,1.0,10,22.052
90,1000,45.054545454545455,55.0,1.0,1.0,1.0,9,25.239
100,1000,43.61818181818182,54.0,1.0,1.0,1.0,9,27.931
110,1000,60.03636363636364,83.0,1.0,1.0,1.0,14,30.68
120,1000,57.018181818181816,82.0,1.0,1.0,1.0,10,33.867
130,1000,59.836363636363636,74.0,1.0,1.0,1.0,10,36.168
140,1000,70.94545454545455,101.0,1.0,1.0,1.0,10,39.018
150,1000,69.01818181818182,82.0,1.0,1.0,1.0,9,42.39
160,1000,73.94545454545455,89.0,1.0,1.0,1.0,10,45.042
170,1000,81.54545454545455,98.0,1.0,1.0,1.0,7,47.667
180,1000,80.25454545454545,94.0,1.0,1.0,1.0,10,51.174
190,1000,83.92727272727272,108.0,1.0,1.0,1.0,12,53.834
200,1000,93.14545454545454,115.0,1.0,1.0,1.0,12,56.808
210,1000,95.49090909090908,117.0,1.0,1.0,1.0,10,58.737
220,1000,99.76363636363637,122.0,1.0,1.0,1.0,15,61.82
230,1000,102.61818181818182,123.0,1.0,1.0,1.0,9,64.73
240,1000,105.9090909090909,132.0,1.0,1.0,1.0,11,67.427
250,1000,90.76363636363637,132.0,1.0,1.0,1.0,9,70.125
260,1000,102.9090909090909,139.0,1.0,1.0,1.0,14,73.46
270,1000,110.87272727272727,149.0,1.0,1.0,1.0,14,75.483
280,1000,109.43636363636364,148.0,1.0,1.0,1.0,14,78.882
290,1000,124.45454545454545,155.0,1.0,1.0,1.0,11,81.601
300,1000,124.18181818181819,156.0,1.0,1.0,1.0,11,84.972
310,1000,132.1818181818182,166.0,1.0,1.0,1.0,12,86.497
320,1000,133.96363636363637,177.0,1.0,1.0,1.0,9,90.172
330,1000,139.9090909090909,184.0,1.0,1.0,1.0,11,92.404
340,1000,154.34545454545454,190.0,1.0,1.0,1.0,11,96.129
350,1000,122.7090909090909,177.0,1.0,1.0,1.0,10,97.935
360,1000,148.36363636363637,187.0,1.0,1.0,1.0,9,99.957
370,1000,159.56363636363636,202.0,1.0,1.0,1.0,11,103.788
380,1000,148.14545454545456,191.0,1.0,1.0,1.0,13,105.858
390,1000,144.01818181818183,194.0,1.0,1.0,1.0,9,109.335
400,1000,161.05454545454546,204.0,1.0,1.0,1.0,16,111.066
410,1000,163.8909090909091,220.0,1.0,1.0,1.0,8,114.241
420,1000,153.34545454545454,219.0,1.0,1.0,1.0,11,116.98
430,1000,196.16363636363636,236.0,1.0,1.0,1.0,9,119.09
440,1000,176.27272727272728,231.0,1.0,1.0,1.0,9,121.711
450,1000,199.78181818181818,240.0,1.0,1.0,1.0,11,126.33
460,1000,192.21818181818182,239.0,1.0,1.0,1.0,10,127.077
