generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,40.67272727272727,49.0,1.0,1.0,1.0,2,11.111
20,1000,77.67272727272727,95.0,1.0,1.0,1.0,3,21.845
30,1000,114.6,140.0,1.0,1.0,1.0,2,32.525
40,1000,155.3272727272727,174.0,1.0,1.0,1.0,2,43.098
50,1000,196.16363636363636,211.0,1.0,1.0,1.0,2,53.89
60,1000,231.8181818181818,256.0,1.0,1.0,1.0,2,64.891
70,1000,263.0181818181818,297.0,1.0,1.0,1.0,2,74.908
80,1000,299.5272727272727,331.0,1.0,1.0,1.0,2,85.68
90,1000,326.6545454545454,369.0,1.0,1.0,1.0,2,96.097
100,1000,361.6727272727273,424.0,1.0,1.0,1.0,3,107.251
110,1000,394.8909090909091,459.0,1.0,1.0,1.0,2,117.912
120,1000,417.96363636363634,494.0,1.0,1.0,1.0,3,127.896
130,1000,478.03636363636366,538.0,1.0,1.0,1.0,3,139.181
140,1000,494.8,565.0,1.0,1.0,1.0,2,149.756
150,1000,518.8909090909091,586.0,1.0,1.0,1.0,3,160.022
160,1000,542.9454545454546,658.0,1.0,1.0,1.0,2,171.23
170,1000,580.709090909091,683.0,1.0,1.0,1.0,2,181.475
180,1000,604.5818181818182,715.0,1.0,1.0,1.0,3,191.77
190,1000,655.0,725.0,1.0,1.0,1.0,2,202.2
200,1000,706.5636363636364,780.0,1.0,1.0,1.0,2,212.808
210,1000,690.3272727272728,824.0,1.0,1.0,1.0,2,223.011
220,1000,744.290909090909,830.0,1.0,1.0,1.0,3,234.22
230,1000,688.3636363636364,878.0,1.0,1.0,1.0,2,244.373
240,1000,819.5636363636364,897.0,1.0,1.0,1.0,3,255.373
250,1000,868.3272727272728,938.0,1.0,1.0,1.0,2,265.96
260,1000,799.9454545454546,983.0,1.0,1.0,1.0,2,276.748
270,1000,815.3818181818182,1012.0,1.0,1.0,1.0,2,286.28
280,1000,980.4,1076.0,1.0,1.0,1.0,2,297.863
290,1000,960.9090909090909,1100.0,1.0,1.0,1.0,3,308.616
300,1000,988.3090909090909,1115.0,1.0,1.0,1.0,3,319.229
310,1000,1019.1454545454545,1150.0,1.0,1.0,1.0,3,329.946
320,1000,996.6181818181818,1170.0,1.0,1.0,1.0,3,340.574
330,1000,1069.0363636363636,1206.0,1.0,1.0,1.0,2,350.043
340,1000,965.3818181818182,1216.0,1.0,1.0,1.0,2,360.506
350,1000,930.5272727272727,1300.0,1.0,1.0,1.0,2,372.336
360,1000,1136.9636363636364,1341.0,1.0,1.0,1.0,2,382.212
370,1000,1052.1454545454546,1355.0,1.0,1.0,1.0,2,392.675
380,1000,1081.3272727272727,1377.0,1.0,1.0,1.0,2,403.358
390,1000,915.2181818181818,1464.0,1.0,1.0,1.0,3,413.791
400,1000,1217.2363636363636,1452.0,1.0,1.0,1.0,3,424.876
410,1000,1154.6363636363637,1467.0,1.0,1.0,1.0,3,435.613
420,1000,1123.1090909090908,1493.0,1.0,1.0,1.0,3,445.683
430,1000,1330.0727272727272,1545.0,1.0,1.0,1.0,3,456.195
440,1000,1228.8727272727272,1525.0,1.0,1.0,1.0,2,466.783
450,1000,1282.909090909091,1606.0,1.0,1.0,1.0,2,477.642
460,1000,1300.0,1651.0,1.0,1.0,1.0,2,489.076
470,1000,1205.6545454545455,1646.0,1.0,1.0,1.0,2,499.132
480,1000,1403.8909090909092,1677.0,1.0,1.0,1.0,3,508.936
490,1000,1378.6,1710.0,1.0,1.0,1.0,2,519.572
500,1000,1422.0727272727272,1728.0,1.0,1.0,1.0,2,530.583
510,1000,1334.8545454545454,1725.0,1.0,1.0,1.0,2,541.536
520,1000,1468.8909090909092,1778.0,1.0,1.0,1.0,2,551.86
530,1000,1481.0545454545454,1798.0,1.0,1.0,1.0,3,562.682
540,1000,1579.0727272727272,1863.0,1.0,1.0,1.0,2,572.76
550,1000,1500.0545454545454,1868.0,1.0,1.0,1.0,2,584.34
560,1000,1580.9454545454546,1915.0,1.0,1.0,1.0,3,594.988
570,1000,1463.6545454545455,1965.0,1.0,1.0,1.0,2,604.732
580,1000,1608.2727272727273,1963.0,1.0,1.0,1.0,2,614.976
590,1000,1663.7272727272727,1997.0,1.0,1.0,1.0,2,626.163
