generation,population_size,mean_diversity,max_diversity,min_fitness,mean_fitness,max_fitness,max_frequency,mean_distance
10,1000,19.054545454545455,32.0,1.0,1.0,1.0,3,6.585
20,1000,42.10909090909091,55.0,1.0,1.0,1.0,4,13.032
30,1000,57.32727272727273,83.0,1.0,1.0,1.0,4,19.051
40,1000,82.89090909090909,101.0,1.0,1.0,1.0,4,25.26
50,1000,104.27272727272727,133.0,1.0,1.0,1.0,3,31.172
60,1000,117.30909090909091,140.0,1.0,1.0,1.0,3,37.282
70,1000,136.1090909090909,172.0,1.0,1.0,1.0,4,44.094
80,1000,158.38181818181818,196.0,1.0,1.0,1.0,3,50.003
90,1000,176.0,217.0,1.0,1.0,1.0,3,56.329
100,1000,190.21818181818182,240.0,1.0,1.0,1.0,4,62.447
110,1000,213.2,253.0,1.0,1.0,1.0,4,68.255
120,1000,225.96363636363637,269.0,1.0,1.0,1.0,3,74.45
130,1000,249.70909090909092,277.0,1.0,1.0,1.0,3,80.771
140,1000,265.0181818181818,306.0,1.0,1.0,1.0,3,86.905
150,1000,277.9818181818182,340.0,1.0,1.0,1.0,4,92.675
160,1000,284.6727272727273,337.0,1.0,1.0,1.0,4,99.408
170,1000,299.27272727272725,373.0,1.0,1.0,1.0,3,105.695
180,1000,330.76363636363635,402.0,1.0,1.0,1.0,4,112.228
190,1000,362.1454545454545,430.0,1.0,1.0,1.0,4,117.874
200,1000,351.1090909090909,441.0,1.0,1.0,1.0,3,124.031
210,1000,382.1272727272727,457.0,1.0,1.0,1.0,3,130.413
220,1000,383.2909090909091,467.0,1.0,1.0,1.0,5,137.275
230,1000,408.43636363636364,485.0,1.0,1.0,1.0,3,143.09
240,1000,414.72727272727275,517.0,1.0,1.0,1.0,3,149.393
250,1000,434.3272727272727,522.0,1.0,1.0,1.0,4,155.227
260,1000,490.23636363636365,563.0,1.0,1.0,1.0,5,161.828
270,1000,496.96363636363634,570.0,1.0,1.0,1.0,4,167.797
280,1000,495.23636363636365,599.0,1.0,1.0,1.0,3,174.435
290,1000,525.3272727272728,616.0,1.0,1.0,1.0,4,180.243
300,1000,491.3272727272727,641.0,1.0,1.0,1.0,5,186.478
310,1000,552.709090909091,676.0,1.0,1.0,1.0,4,192.754
320,1000,527.5636363636364,656.0,1.0,1.0,1.0,4,198.551
330,1000,542.8909090909091,694.0,1.0,1.0,1.0,3,204.525
340,1000,617.2545454545455,743.0,1.0,1.0,1.0,3,211.001
350,1000,602.8,736.0,1.0,1.0,1.0,4,217.274
360,1000,608.6,746.0,1.0,1.0,1.0,3,223.795
370,1000,618.1272727272727,774.0,1.0,1.0,1.0,4,230.038
380,1000,596.1272727272727,757.0,1.0,1.0,1.0,3,235.615
390,1000,583.8,783.0,1.0,1.0,1.0,4,242.119
400,1000,613.5818181818182,796.0,1.0,1.0,1.0,4,248.427
410,1000,598.1454545454545,799.0,1.0,1.0,1.0,4,254.983
420,1000,644.4727272727273,846.0,1.0,1.0,1.0,3,260.536
430,1000,674.8545454545455,889.0,1.0,1.0,1.0,3,267.188
440,1000,638.1454545454545,852.0,1.0,1.0,1.0,4,273.557
450,1000,604.8,879.0,1.0,1.0,1.0,3,279.594
460,1000,707.4363636363636,916.0,1.0,1.0,1.0,3,285.333
470,1000,750.290909090909,932.0,1.0,1.0,1.0,4,291.444
480,1000,787.8181818181819,950.0,1.0,1.0,1.0,3,297.871
490,1000,752.5090909090909,987.0,1.0,1.0,1.0,4,300.917
500,1000,792.3636363636364,976.0,1.0,1.0,1.0,5,307.565
510,1000,813.3818181818182,995.0,1.0,1.0,1.0,4,314.345
520,1000,818.7454545454545,1024.0,1.0,1.0,1.0,6,320.832
530,1000,861.4727272727273,1074.0,1.0,1.0,1.0,4,327.106
540,1000,848.0545454545454,1082.0,1.0,1.0,1.0,3,331.611
550,1000,693.0181818181818,1080.0,1.0,1.0,1.0,5,339.128
560,1000,844.5090909090909,1121.0,1.0,1.0,1.0,3,346.013
570,1000,683.2727272727273,1112.0,1.0,1.0,1.0,4,350.978
580,1000,793.3636363636364,1096.0,1.0,1.0,1.0,4,357.534
590,1000,874.3636363636364,1112.0,1.0,1.0,1.0,4,363.075
600,1000,845.5454545454545,1117.0,1.0,1.0,1.0,5,371.205
610,1000,868.1818181818181,1165.0,1.0,1.0,1.0,4,375.714
620,1000,850.9636363636364,1186.0,1.0,1.0,1.0,5,381.713
630,1000,975.3636363636364,1245.0,1.0,1.0,1.0,5,387.094
640,1000,900.0909090909091,1213.0,1.0,1.0,1.0,5,393.826
650,1000,881.6727272727272,1245.0,1.0,1.0,1.0,4,401.126
660,1000,949.9636363636364,1278.0,1.0,1.0,1.0,3,405.895
670,1000,899.7636363636364,1289.0,1.0,1.0,1.0,4,413.631
680,1000,724.4545454545455,1001.0,1.0,1.0,1.0,5,418.594
690,1000,952.2727272727273,1338.0,1.0,1.0,1.0,4,424.065
700,1000,747.9636363636364,1259.0,1.0,1.0,1.0,4,431.578
710,1000,877.8,1299.0,1.0,1.0,1.0,3,438.446
720,1000,670.8545454545455,1074.0,1.0,1.0,1.0,4,443.571
730,1000,833.9272727272727,1333.0,1.0,1.0,1.0,3,450.238
740,1000,765.4181818181818,1353.0,1.0,1.0,1.0,5,455.433
750,1000,912.2181818181818,1416.0,1.0,1.0,1.0,3,461.996
760,1000,1048.7636363636364,1417.0,1.0,1.0,1.0,4,468.06
770,1000,1050.418181818182,1407.0,1.0,1.0,1.0,4,474.439
780,1000,1029.2181818181818,1425.0,1.0,1.0,1.0,4,480.708
790,1000,1018.7636363636364,1432.0,1.0,1.0,1.0,5,485.976
800,1000,999.6363636363636,1461.0,1.0,1.0,1.0,6,492.662
810,1000,1008.1272727272727,1466.0,1.0,1.0,1.0,4,496.835
820,1000,983.2363636363636,1467.0,1.0,1.0,1.0,4,505.355
830,1000,1110.1090909090908,1499.0,1.0,1.0,1.0,3,511.96
840,1000,1009.0363636363636,1495.0,1.0,1.0,1.0,4,517.258
850,1000,1148.8909090909092,1536.0,1.0,1.0,1.0,3,524.235
860,1000,1128.0727272727272,1555.0,1.0,1.0,1.0,5,529.434
870,1000,1035.4,1554.0,1.0,1.0,1.0,4,537.665
880,1000,1125.6363636363637,1587.0,1.0,1.0,1.0,3,542.226
890,1000,996.4363636363636,1591.0,1.0,1.0,1.0,4,547.952
900,1000,1107.1272727272728,1599.0,1.0,1.0,1.0,5,554.431
910,1000,1174.0,1629.0,1.0,1.0,1.0,4,559.394
920,1000,1200.490909090909,1638.0,1.0,1.0,1.0,3,567.143
930,1000,1192.1818181818182,1637.0,1.0,1.0,1.0,3,573.199
940,1000,1016.4,1659.0,1.0,1.0,1.0,4,579.65
950,1000,1038.6,1670.0,1.0,1.0,1.0,4,584.502
960,1000,1053.1272727272728,1697.0,1.0,1.0,1.0,6,591.17
970,1000,1318.4545454545455,1707.0,1.0,1.0,1.0,5,598.003
980,1000,1176.4545454545455,1714.0,1.0,1.0,1.0,3,602.885
990,1000,1177.8727272727272,1740.0,1.0,1.0,1.0,4,610.524
1000,1000,1215.7454545454545,1755.0,1.0,1.0,1.0,4,616.152
1010,1000,1228.4545454545455,1737.0,1.0,1.0,1.0,4,622.112
1020,1000,1163.2181818181818,1670.0,1.0,1.0,1.0,4,629.811
1030,1000,1199.0727272727272,1690.0,1.0,1.0,1.0,3,634.684
1040,1000,1308.8,1720.0,1.0,1.0,1.0,4,640.536
1050,1000,1194.9818181818182,1727.0,1.0,1.0,1.0,6,645.305
1060,1000,1264.8,1740.0,1.0,1.0,1.0,4,653.011
1070,1000,1323.290909090909,1763.0,1.0,1.0,1.0,4,658.929
1080,1000,1312.7272727272727,1743.0,1.0,1.0,1.0,3,664.917
1090,1000,1304.5454545454545,1761.0,1.0,1.0,1.0,4,670.702
1100,1000,1277.909090909091,1789.0,1.0,1.0,1.0,4,677.137
1110,1000,1372.3272727272727,1803.0,1.0,1.0,1.0,2,684.228
1120,1000,1416.5636363636363,1808.0,1.0,1.0,1.0,3,689.48
1130,1000,1322.7272727272727,1848.0,1.0,1.0,1.0,3,695.166
1140,1000,1400.0727272727272,1860.0,1.0,1.0,1.0,4,701.853
1150,1000,1229.6181818181817,1852.0,1.0,1.0,1.0,3,707.272
1160,1000,1373.8545454545454,1857.0,1.0,1.0,1.0,5,713.459
1170,1000,1288.0181818181818,1770.0,1.0,1.0,1.0,4,720.631
1180,1000,1111.909090909091,1876.0,1.0,1.0,1.0,3,727.374
1190,1000,1124.6,1921.0,1.0,1.0,1.0,3,732.836
1200,1000,1427.1090909090908,1933.0,1.0,1.0,1.0,4,739.862
1210,1000,1233.1454545454546,1939.0,1.0,1.0,1.0,6,744.755
1220,1000,1322.2,1964.0,1.0,1.0,1.0,4,750.379
1230,1000,1188.9636363636364,1981.0,1.0,1.0,1.0,5,756.978
1240,1000,1138.1272727272728,1937.0,1.0,1.0,1.0,4,764.461
1250,1000,1487.1818181818182,2006.0,1.0,1.0,1.0,3,771.604
1260,1000,1262.0,1754.0,1.0,1.0,1.0,3,777.31
1270,1000,1376.709090909091,1993.0,1.0,1.0,1.0,5,782.733
1280,1000,1140.7454545454545,1796.0,1.0,1.0,1.0,4,788.34
1290,1000,981.7272727272727,1776.0,1.0,1.0,1.0,4,795.562
1300,1000,1271.1454545454546,2034.0,1.0,1.0,1.0,3,800.969
1310,1000,1408.6,2069.0,1.0,1.0,1.0,4,805.792
1320,1000,1466.2363636363636,2071.0,1.0,1.0,1.0,4,812.499
1330,1000,1290.3090909090909,1893.0,1.0,1.0,1.0,5,820.721
1340,1000,1093.3272727272727,1954.0,1.0,1.0,1.0,4,826.051
1350,1000,1176.5636363636363,1987.0,1.0,1.0,1.0,4,831.668
1360,1000,1362.490909090909,1934.0,1.0,1.0,1.0,3,838.145
1370,1000,1566.509090909091,2139.0,1.0,1.0,1.0,3,844.797
1380,1000,1593.2363636363636,2140.0,1.0,1.0,1.0,3,849.794
1390,1000,1329.6545454545455,1942.0,1.0,1.0,1.0,3,855.292
1400,1000,1375.5636363636363,2180.0,1.0,1.0,1.0,4,862.341
1410,1000,1015.6545454545454,1995.0,1.0,1.0,1.0,3,868.122
1420,1000,1363.6363636363637,1985.0,1.0,1.0,1.0,4,871.887
1430,1000,1218.1818181818182,1993.0,1.0,1.0,1.0,4,878.698
1440,1000,1090.0545454545454,2011.0,1.0,1.0,1.0,3,885.328
1450,1000,1067.6,2014.0,1.0,1.0,1.0,3,892.712
1460,1000,1112.1636363636364,2039.0,1.0,1.0,1.0,4,900.101
1470,1000,1502.8181818181818,2257.0,1.0,1.0,1.0,3,904.121
1480,1000,1502.5272727272727,2160.0,1.0,1.0,1.0,4,909.924
1490,1000,1311.0545454545454,2165.0,1.0,1.0,1.0,3,917.696
1500,1000,1329.8545454545454,2103.0,1.0,1.0,1.0,4,922.44
1510,1000,730.2727272727273,2116.0,1.0,1.0,1.0,3,930.547
1520,1000,599.5818181818182,1294.0,1.0,1.0,1.0,4,938.095
1530,1000,1427.8,2237.0,1.0,1.0,1.0,5,939.006
1540,1000,1313.6545454545455,2142.0,1.0,1.0,1.0,3,946.721
1550,1000,799.0,2141.0,1.0,1.0,1.0,5,954.256
1560,1000,830.0181818181818,2147.0,1.0,1.0,1.0,3,960.241
1570,1000,1020.1272727272727,2155.0,1.0,1.0,1.0,4,965.92
1580,1000,877.290909090909,2286.0,1.0,1.0,1.0,3,969.926
1590,1000,552.0,724.0,1.0,1.0,1.0,4,976.475
1600,1000,1163.3090909090909,2315.0,1.0,1.0,1.0,4,983.958
1610,1000,648.3636363636364,1416.0,1.0,1.0,1.0,4,990.032
1620,1000,875.6545454545454,2238.0,1.0,1.0,1.0,4,993.387
1630,1000,493.03636363636366,766.0,1.0,1.0,1.0,4,1002.952
1640,1000,575.8363636363637,1149.0,1.0,1.0,1.0,3,1009.387
1650,1000,1320.6727272727273,2267.0,1.0,1.0,1.0,4,1014.481
1660,1000,543.4363636363636,802.0,1.0,1.0,1.0,3,1019.745
1670,1000,1222.1090909090908,2294.0,1.0,1.0,1.0,4,1027.067
1680,1000,1139.1090909090908,2313.0,1.0,1.0,1.0,4,1028.013
1690,1000,1133.6727272727273,2314.0,1.0,1.0,1.0,4,1037.89
1700,1000,1285.2727272727273,2352.0,1.0,1.0,1.0,4,1045.416
1710,1000,1114.3090909090909,2373.0,1.0,1.0,1.0,4,1052.785
1720,1000,1385.9636363636364,2386.0,1.0,1.0,1.0,4,1056.526
1730,1000,983.3636363636364,2423.0,1.0,1.0,1.0,4,1064.753
1740,1000,1297.3454545454545,2425.0,1.0,1.0,1.0,4,1070.16
1750,1000,1034.2363636363636,2417.0,1.0,1.0,1.0,3,1074.681
1760,1000,1445.6363636363637,2438.0,1.0,1.0,1.0,4,1079.831
1770,1000,1161.490909090909,2435.0,1.0,1.0,1.0,4,1088.388
1780,1000,1077.1818181818182,2416.0,1.0,1.0,1.0,3,1094.201
1790,1000,938.8727272727273,1534.0,1.0,1.0,1.0,3,1100.515
1800,1000,1177.1636363636364,2440.0,1.0,1.0,1.0,3,1107.231
1810,1000,833.6,1100.0,1.0,1.0,1.0,4,1113.535
1820,1000,1507.6,2518.0,1.0,1.0,1.0,4,1117.698
1830,1000,996.709090909091,1603.0,1.0,1.0,1.0,3,1127.159
1840,1000,1793.5272727272727,2499.0,1.0,1.0,1.0,4,1128.501
1850,1000,1408.8363636363636,2514.0,1.0,1.0,1.0,3,1136.015
1860,1000,1691.7636363636364,2560.0,1.0,1.0,1.0,3,1141.011
1870,1000,712.3636363636364,1204.0,1.0,1.0,1.0,4,1150.49
1880,1000,1336.6727272727273,2590.0,1.0,1.0,1.0,4,1154.76
1890,1000,973.2181818181818,1689.0,1.0,1.0,1.0,3,1161.273
1900,1000,1175.6363636363637,2567.0,1.0,1.0,1.0,4,1169.392
1910,1000,791.1090909090909,1142.0,1.0,1.0,1.0,3,1173.6
1920,1000,739.8,1159.0,1.0,1.0,1.0,4,1180.772
1930,1000,1062.0181818181818,1657.0,1.0,1.0,1.0,3,1188.231
1940,1000,905.5454545454545,1301.0,1.0,1.0,1.0,4,1194.343
1950,1000,862.4363636363636,1204.0,1.0,1.0,1.0,4,1201.252
1960,1000,841.3636363636364,1344.0,1.0,1.0,1.0,5,1206.106
1970,1000,426.1454545454545,579.0,1.0,1.0,1.0,3,1209.582
1980,1000,923.4727272727273,1251.0,1.0,1.0,1.0,4,1216.501
1990,1000,896.6181818181818,1346.0,1.0,1.0,1.0,4,1223.719
2000,1000,803.8727272727273,1230.0,1.0,1.0,1.0,3,1229.636
2010,1000,878.5818181818182,1404.0,1.0,1.0,1.0,4,1233.278
2020,1000,988.5090909090909,1416.0,1.0,1.0,1.0,5,1241.066
2030,1000,919.4727272727273,1432.0,1.0,1.0,1.0,3,1245.867
2040,1000,888.3454545454546,1433.0,1.0,1.0,1.0,4,1253.512
2050,1000,722.9818181818182,1305.0,1.0,1.0,1.0,3,1260.288
2060,1000,907.0181818181818,1459.0,1.0,1.0,1.0,5,1267.628
2070,1000,977.9272727272727,1373.0,1.0,1.0,1.0,3,1271.97
2080,1000,950.9272727272727,1493.0,1.0,1.0,1.0,5,1278.831
2090,1000,1064.090909090909,1512.0,1.0,1.0,1.0,6,1285.098
2100,1000,870.6727272727272,1282.0,1.0,1.0,1.0,4,1292.229
2110,1000,780.8727272727273,1133.0,1.0,1.0,1.0,5,1299.455
2120,1000,949.2,1543.0,1.0,1.0,1.0,5,1304.09
2130,1000,910.2363636363636,1423.0,1.0,1.0,1.0,4,1309.105
2140,1000,906.5454545454545,1425.0,1.0,1.0,1.0,5,1317.475
2150,1000,775.5090909090909,1208.0,1.0,1.0,1.0,3,1321.229
2160,1000,968.7454545454545,1465.0,1.0,1.0,1.0,4,1326.591
2170,1000,1052.4545454545455,1488.0,1.0,1.0,1.0,4,1332.553
2180,1000,927.4363636363636,1511.0,1.0,1.0,1.0,3,1339.217
2190,1000,910.8727272727273,1505.0,1.0,1.0,1.0,4,1346.949
2200,1000,917.6363636363636,1516.0,1.0,1.0,1.0,3,1353.633
2210,1000,598.8363636363637,1012.0,1.0,1.0,1.0,4,1359.249
2220,1000,932.1272727272727,1318.0,1.0,1.0,1.0,5,1365.727
2230,1000,975.5090909090909,1573.0,1.0,1.0,1.0,4,1370.067
2240,1000,928.0545454545454,1617.0,1.0,1.0,1.0,4,1378.258
2250,1000,974.6363636363636,1527.0,1.0,1.0,1.0,4,1381.436
2260,1000,479.94545454545454,1093.0,1.0,1.0,1.0,3,1389.214
2270,1000,643.2181818181818,1450.0,1.0,1.0,1.0,4,1394.434
2280,1000,836.8727272727273,1561.0,1.0,1.0,1.0,3,1402.698
2290,1000,660.8363636363637,1432.0,1.0,1.0,1.0,4,1408.472
2300,1000,834.7454545454545,1608.0,1.0,1.0,1.0,4,1414.011
2310,1000,1035.8181818181818,1712.0,1.0,1.0,1.0,5,1418.939
2320,1000,1227.090909090909,1713.0,1.0,1.0,1.0,5,1428.112
2330,1000,1154.8909090909092,1750.0,1.0,1.0,1.0,4,1433.244
2340,1000,1170.6909090909091,1663.0,1.0,1.0,1.0,3,1436.903
2350,1000,1134.418181818182,1700.0,1.0,1.0,1.0,4,1443.059
2360,1000,1123.7818181818182,1779.0,1.0,1.0,1.0,6,1449.259
2370,1000,1129.2727272727273,1686.0,1.0,1.0,1.0,5,1457.349
2380,1000,1187.9818181818182,1783.0,1.0,1.0,1.0,3,1461.864
2390,1000,1022.7454545454545,1702.0,1.0,1.0,1.0,3,1468.722
2400,1000,1251.1454545454546,1822.0,1.0,1.0,1.0,4,1475.483
2410,1000,1011.9272727272727,1724.0,1.0,1.0,1.0,5,1481.239
2420,1000,1144.8545454545454,1610.0,1.0,1.0,1.0,3,1488.047
2430,1000,1255.5636363636363,1882.0,1.0,1.0,1.0,5,1495.542
2440,1000,1160.2363636363636,1660.0,1.0,1.0,1.0,3,1498.847
2450,1000,1240.581818181818,1850.0,1.0,1.0,1.0,3,1505.647
2460,1000,1333.7454545454545,1896.0,1.0,1.0,1.0,3,1512.712
2470,1000,1364.6545454545455,1923.0,1.0,1.0,1.0,4,1518.394
2480,1000,1371.4545454545455,1921.0,1.0,1.0,1.0,4,1523.644
2490,1000,1086.7636363636364,1719.0,1.0,1.0,1.0,3,1531.543
2500,1000,1271.6181818181817,1928.0,1.0,1.0,1.0,4,1536.981
2510,1000,1443.1454545454546,1972.0,1.0,1.0,1.0,4,1546.052
2520,1000,1384.1272727272728,1948.0,1.0,1.0,1.0,3,1547.371
2530,1000,1043.6,1958.0,1.0,1.0,1.0,4,1556.254
2540,1000,1425.5272727272727,1975.0,1.0,1.0,1.0,5,1560.229
2550,1000,1395.2181818181818,1973.0,1.0,1.0,1.0,3,1567.576
